fuid,fplatformname,label_score,lifespan,signup_to_now_days,total_silver_coin,total_gold_bar,carrying_silver_coin,carrying_gold_bar,safebox_silver_coin,safebox_gold_bar,if_vip,play_duration_life,play_duration_30day,play_duration_7day,play_innings_life,play_innings_30day,play_innings_7day,win_innings_life,win_innings_7day,lose_innings_life,lose_innings_7day,win_rate_life,win_rate_7day,pay_count_life,pay_count_30day,pay_count_7day,pay_sum_life,pay_sum_30day,pay_sum_7day,login_count_life,login_count_7day,bankrupt_count_life,bankrupt_count_7day,relieve_count_life,relieve_silver_coins_life,match_innings_life,match_duration_life,match_win_rate_life,recent_login_series_days,latest_play_coins_win,latest_play_coins_lose,last_active_to_now_days,last_pay_to_now_days,if_away,dt
6076258,云南,8,545,545,12962,0,12962,0,0,0,0,990596,37182,3217,7873,293,23,2264,3,5435,20,0.2876,0.1304,0,0,0,0.00,0.00,0.00,1130,10,88,3,82,656000,5034,636590,0.0000,1,0,1000,0,0,1,2018-07-02
18904423,云南,8,274,274,0,0,0,0,0,0,0,129958,17565,5817,1840,116,34,686,13,1102,19,0.3728,0.4063,0,0,0,0.00,0.00,0.00,220,6,150,3,123,984000,461,34253,0.0000,1,0,4813,0,0,0,2018-07-02
5099913,云南,6,575,575,222781,88,60355,88,162426,0,1,2224724,85266,19630,26029,866,188,10374,85,14955,101,0.3986,0.4570,16,0,0,30.50,0.00,0.00,2676,19,835,0,526,4208000,18234,1474838,0.0899,314,0,55650,0,65,0,2018-07-02
11396940,云南,8,432,432,2640,0,2640,0,0,0,0,306724,2870,792,11502,139,36,5168,19,6009,16,0.4493,0.5429,1,0,0,2.00,0.00,0.00,1100,4,559,4,493,3944000,5466,177834,0.0004,1,0,3000,0,415,0,2018-07-02
20749804,云南,8,83,83,8000,45,8000,45,0,0,0,353301,65123,2951,4315,808,38,2045,16,2266,22,0.4739,0.4211,0,0,0,0.00,0.00,0.00,391,7,135,4,125,1000000,774,62219,0.4910,4,0,12660,0,0,0,2018-07-02
21012969,云南,8,27,31,12505,0,12505,0,0,0,0,8010,7904,415,135,131,16,47,10,83,6,0.3481,0.6250,1,1,0,0.50,0.50,0.00,20,2,21,1,15,120000,0,0,1.0000,0,3857,0,4,29,0,2018-07-02
19387183,云南,5,235,240,0,18,0,18,0,0,0,73603,4332,155,2800,165,7,1236,5,1377,2,0.4414,0.7143,22,4,0,37.50,5.00,0.00,209,1,115,1,87,696000,625,19487,0.0144,0,0,45525,5,23,0,2018-07-02
5270878,云南,8,570,570,14914,0,11200,0,3714,0,0,1505412,139529,47482,10732,883,308,3206,88,7286,217,0.2987,0.2885,0,0,0,0.00,0.00,0.00,1663,19,104,0,54,432000,2307,202848,0.0000,3,0,6,0,0,0,2018-07-02
6802512,云南,8,527,529,92476,0,41410,0,51066,0,0,371346,23898,8789,3049,69,28,1179,5,1409,2,0.3867,0.7143,19,0,0,68.00,0.00,0.00,494,7,43,0,22,176000,2161,232840,0.0005,0,0,0,2,490,0,2018-07-02
6786465,云南,6,529,529,247096,0,8760,0,238336,0,1,1453247,119501,29771,12930,928,341,5477,186,5437,152,0.4236,0.5503,0,0,0,0.00,0.00,0.00,2018,47,180,0,160,1280000,8220,1019545,0.0061,104,0,540,0,0,0,2018-07-02
17129159,云南,8,355,357,2818,0,2818,0,0,0,0,57459,19576,9971,429,150,75,125,23,299,51,0.2914,0.3108,0,0,0,0.00,0.00,0.00,72,8,26,3,20,160000,118,15588,0.0000,0,0,500,2,0,1,2018-07-02
20914112,云南,5,52,53,10107,0,10107,0,0,0,0,144265,66631,7084,1728,805,80,819,29,888,49,0.4740,0.3718,6,4,1,4.50,2.00,0.50,136,6,49,6,43,344000,0,0,1.0000,0,540,0,1,2,0,2018-07-02
19009893,云南,8,262,266,13277,19,3218,19,10059,0,0,1302703,27097,4298,14824,325,52,7093,25,7661,27,0.4785,0.4808,0,0,0,0.00,0.00,0.00,1972,9,429,2,387,3096000,2893,252411,0.0532,0,0,2160,4,0,0,2018-07-02
4457692,云南,6,601,601,1190,11,1190,11,0,0,1,1913218,77104,7783,30357,2022,226,12469,94,17384,108,0.4107,0.4653,6,0,0,10.50,0.00,0.00,2877,24,1530,21,1084,8672000,19589,1367297,0.0568,142,0,6000,0,331,0,2018-07-02
20841830,云南,8,66,68,699,5,699,5,0,0,0,175401,40918,8483,2129,467,115,955,55,1016,60,0.4486,0.4783,0,0,0,0.00,0.00,0.00,130,3,57,3,43,344000,201,15767,0.5124,0,0,2700,2,0,0,2018-07-02
17974558,云南,8,320,324,2100,17,2100,17,0,0,0,326357,29919,0,3802,159,0,1589,0,1848,0,0.4179,0.0000,28,1,0,55.00,0.50,0.00,406,1,421,0,226,1808000,1744,149952,0.0636,0,0,600,4,7,0,2018-07-02
21015255,云南,6,30,30,99643,0,7004,0,92639,0,0,143132,136085,39976,1576,1488,395,790,196,782,195,0.5013,0.5013,0,0,0,0.00,0.00,0.00,135,40,5,0,4,32000,0,0,1.0000,16,1600,0,0,0,0,2018-07-02
5162836,云南,8,570,573,149247,0,149247,0,0,0,0,175535,3831,1098,4253,173,50,1201,32,2971,14,0.2824,0.6957,12,1,0,34.50,0.50,0.00,315,1,279,1,202,1616000,2983,135964,0.0000,0,0,30000,3,28,0,2018-07-02
16749080,云南,8,365,365,566493,0,9200,0,557293,0,0,1130311,49436,20926,8994,417,180,2617,46,6236,130,0.2910,0.2614,0,0,0,0.00,0.00,0.00,1282,39,4,0,4,32000,4744,607921,0.0000,7,0,2000,0,0,0,2018-07-02
11569246,云南,8,426,427,34020,0,22637,0,11383,0,0,256000,9314,759,4303,97,8,1831,3,2169,0,0.4255,1.0000,10,0,0,69.00,0.00,0.00,256,1,103,0,74,592000,1125,76622,0.0418,0,8640,0,1,180,0,2018-07-02
6985809,云南,5,524,524,9380,0,9380,0,0,0,0,142010,22859,18103,2414,259,206,1047,89,1273,117,0.4337,0.4320,20,5,4,45.00,8.50,6.50,260,11,107,11,60,480000,1758,97408,0.0000,3,0,540,0,0,0,2018-07-02
18862762,云南,6,277,277,62630,0,0,0,62630,0,0,624944,69194,13864,4291,484,101,2203,55,1839,39,0.5134,0.5851,0,0,0,0.00,0.00,0.00,718,30,189,0,68,544000,1768,267280,0.0000,2,0,19100,0,0,0,2018-07-02
21087923,云南,8,14,14,1200,5,1200,5,0,0,0,54752,50516,24184,455,414,194,204,86,245,105,0.4484,0.4503,1,1,0,2.00,2.00,0.00,92,45,109,63,36,288000,205,16071,0.5024,15,0,5400,0,7,0,2018-07-02
12140745,云南,8,409,411,36,0,0,0,36,0,0,608154,9300,1826,8727,103,21,3463,7,5191,14,0.3968,0.3333,0,0,0,0.00,0.00,0.00,959,7,505,5,433,3464000,4645,351288,0.0019,0,0,5420,2,0,1,2018-07-02
20996946,云南,6,35,35,35000,0,35000,0,0,0,0,258954,211861,24015,2104,1733,199,591,55,1477,144,0.2809,0.2764,0,0,0,0.00,0.00,0.00,120,14,0,0,0,0,0,0,1.0000,2,0,12,0,0,0,2018-07-02
20463423,云南,8,124,124,21284,329,7318,329,13966,0,0,383797,35513,16245,3352,432,177,924,78,1986,89,0.2757,0.4671,0,0,0,0.00,0.00,0.00,251,12,30,0,27,216000,310,23696,0.4871,18,3900,0,0,0,0,2018-07-02
20896280,云南,8,57,57,230380,0,230380,0,0,0,0,37752,29106,14449,278,213,102,85,36,187,64,0.3058,0.3600,0,0,0,0.00,0.00,0.00,67,15,9,3,8,64000,0,0,1.0000,14,0,12000,0,0,0,2018-07-02
21087543,云南,8,12,14,7700,0,7700,0,0,0,0,22238,22238,3105,202,202,27,65,7,136,9,0.3218,0.4375,0,0,0,0.00,0.00,0.00,25,5,0,0,0,0,0,0,1.0000,0,6,0,2,0,0,2018-07-02
20025684,云南,8,176,176,11928,51,11928,51,0,0,0,253764,40890,3109,5154,638,44,2264,22,2805,22,0.4393,0.5000,10,0,0,8.00,0.00,0.00,568,8,294,1,246,1968000,525,38711,0.4590,1,2700,0,0,81,0,2018-07-02
20530351,云南,8,115,116,13420,12,13420,12,0,0,1,300526,43100,8217,4160,625,123,1985,63,2151,57,0.4772,0.5250,0,0,0,0.00,0.00,0.00,413,11,206,3,134,1072000,1787,137158,0.4824,0,0,12000,1,0,0,2018-07-02
19602197,云南,8,222,222,2640,0,2640,0,0,0,0,47125,21470,7903,1783,1015,384,795,161,879,193,0.4459,0.4548,0,0,0,0.00,0.00,0.00,172,37,82,21,74,592000,0,0,1.0000,18,0,3000,0,0,0,2018-07-02
20676136,云南,8,95,95,13040,0,13040,0,0,0,0,79300,15001,4934,392,68,22,195,10,180,12,0.4974,0.4545,0,0,0,0.00,0.00,0.00,119,11,17,2,13,104000,0,0,1.0000,2,4000,0,0,0,0,2018-07-02
6819528,云南,6,528,528,683162,292,3162,292,680000,0,1,2937902,65430,9829,33715,924,109,13203,55,19824,44,0.3916,0.5556,0,0,0,0.00,0.00,0.00,1720,11,2997,0,476,3808000,26474,2408728,0.2030,5,0,10800,0,0,0,2018-07-02
12223942,云南,8,409,409,54079,0,4079,0,50000,0,1,2004073,96131,1636,19707,1046,19,6273,7,13040,12,0.3183,0.3684,0,0,0,0.00,0.00,0.00,1494,8,25,0,12,96000,11264,1220193,0.0000,5,0,5400,0,0,0,2018-07-02
20734459,云南,8,83,86,10291,54,10291,54,0,0,0,217397,45141,428,3097,570,8,1197,3,1504,4,0.3865,0.4286,17,0,0,137.00,0.00,0.00,154,1,89,0,72,576000,0,0,1.0000,0,0,2000,3,57,0,2018-07-02
21072290,云南,8,17,17,79127,70,13100,70,66027,0,0,28361,28361,8765,400,400,131,179,51,208,75,0.4475,0.4048,0,0,0,0.00,0.00,0.00,21,7,6,0,6,48000,186,13982,0.5108,7,0,1500,0,0,0,2018-07-02
6695134,云南,8,530,531,9659,84,9659,84,0,0,0,1384319,46308,4499,16970,610,51,7637,22,9007,29,0.4500,0.4314,1,0,0,2.00,0.00,0.00,1487,3,470,1,279,2232000,7417,645669,0.0906,0,0,2693,1,435,0,2018-07-02
5062002,云南,8,577,577,129500,0,21220,0,108280,0,0,460135,74715,6267,4615,556,42,1605,15,2836,27,0.3478,0.3571,7,0,0,14.00,0.00,0.00,608,6,202,1,112,896000,3881,359173,0.0000,1,5600,0,0,459,0,2018-07-02
10544366,云南,5,453,457,26833,0,13999,0,12834,0,0,68817,56623,307,798,422,2,272,0,453,2,0.3409,0.0000,7,4,0,26.00,12.00,0.00,76,2,75,0,42,336000,376,12194,0.0000,0,0,1200,4,11,0,2018-07-02
10558854,云南,8,452,457,41665,0,11277,0,30388,0,0,420204,24563,1677,7415,131,8,3098,3,4274,5,0.4178,0.3750,130,0,0,251.50,0.00,0.00,490,1,191,0,83,664000,2078,187555,0.0000,0,0,4000,5,120,0,2018-07-02
19954114,云南,8,184,184,5480,0,5480,0,0,0,0,362973,41691,16655,3835,422,157,1693,61,2131,95,0.4415,0.3910,8,0,0,4.00,0.00,0.00,642,29,303,12,211,1688000,0,0,1.0000,12,0,1080,0,119,0,2018-07-02
6102321,云南,6,544,544,102130,0,6390,0,95740,0,0,1305246,240354,62723,20585,2667,750,6154,170,11803,308,0.2990,0.3556,2,0,0,8.00,0.00,0.00,1030,29,54,0,37,296000,12610,628403,0.0000,30,0,20000,0,517,0,2018-07-02
19707733,云南,8,211,211,1057573,0,514,0,1057059,0,0,128210,7408,2920,4978,339,129,2152,48,2403,67,0.4323,0.4174,0,0,0,0.00,0.00,0.00,684,29,1,0,1,8000,0,0,1.0000,20,0,6000,0,0,0,2018-07-02
18040402,云南,8,321,321,64487,9,12608,9,51879,0,0,210497,18067,3872,6317,255,72,2768,34,3282,36,0.4382,0.4857,24,0,0,32.00,0.00,0.00,390,3,47,0,35,280000,4314,117850,0.0049,1,0,6,0,274,1,2018-07-02
20938176,云南,8,45,48,1101,10,1101,10,0,0,0,24794,13404,3251,504,314,94,127,24,333,68,0.2520,0.2609,0,0,0,0.00,0.00,0.00,40,5,35,3,32,256000,94,7416,0.4574,0,0,2475,3,0,0,2018-07-02
20790456,云南,6,76,77,9900,0,9900,0,0,0,0,512421,242440,43327,4263,2077,375,1138,108,3056,259,0.2669,0.2943,1,1,0,0.50,0.50,0.00,302,24,26,0,21,168000,0,0,1.0000,0,0,2,1,20,0,2018-07-02
18979863,云南,8,268,268,15748,0,15748,0,0,0,1,327489,34877,12843,4196,445,142,1428,66,2703,76,0.3403,0.4648,0,0,0,0.00,0.00,0.00,633,18,293,3,223,1784000,1261,114359,0.0000,8,0,540,0,0,0,2018-07-02
20995899,云南,1,35,35,1020,42,1020,42,0,0,1,229837,193283,43297,3408,2903,611,1632,311,1731,296,0.4789,0.5124,56,45,3,85.00,67.50,4.50,297,59,160,25,100,800000,160,12372,0.4875,36,0,8640,0,1,0,2018-07-02
21085557,云南,8,13,14,14000,0,14000,0,0,0,0,113895,110728,26701,2262,2202,528,572,140,808,186,0.2529,0.4294,0,0,0,0.00,0.00,0.00,120,34,0,0,0,0,0,0,1.0000,0,0,0,1,0,0,2018-07-02
11663006,云南,5,424,424,364187,0,39912,0,324275,0,1,446563,75687,0,5630,984,0,2704,0,2913,0,0.4803,0.0000,65,9,0,198.00,30.00,0.00,512,7,52,0,31,248000,198,29945,0.0000,46,0,6000,0,25,0,2018-07-02
20564453,云南,6,111,111,31591,0,16903,0,14688,0,0,752293,144534,34260,3380,675,161,1670,85,1647,73,0.4941,0.5380,4,0,0,3.50,0.00,0.00,715,40,49,3,45,360000,0,0,1.0000,27,0,2000,0,104,0,2018-07-02
10545933,云南,5,457,457,19195,708,19195,708,0,0,0,458280,11243,9730,7231,130,111,2499,43,4276,65,0.3456,0.3981,68,5,4,346.50,42.00,36.00,555,11,297,0,234,1872000,5335,305445,0.0452,2,0,720,0,1,0,2018-07-02
20544315,云南,8,113,114,17000,0,17000,0,0,0,0,789472,96443,15390,6640,810,130,1965,30,4532,98,0.2959,0.2344,0,0,0,0.00,0.00,0.00,305,14,1,0,3,24000,0,0,1.0000,0,0,3,1,0,0,2018-07-02
21128531,云南,5,5,5,2800,0,2800,0,0,0,0,30016,30016,30016,220,220,220,51,51,168,168,0.2318,0.2329,12,12,12,6.00,6.00,6.00,33,33,26,26,13,104000,0,0,1.0000,5,0,1000,0,1,0,2018-07-02
7727935,云南,8,508,508,9334,0,9334,0,0,0,0,1500325,89157,30399,22986,1187,417,10940,191,11801,225,0.4759,0.4591,20,0,0,63.00,0.00,0.00,2705,40,1126,8,964,7712000,13119,785237,0.0000,13,0,4320,0,403,0,2018-07-02
11138178,云南,8,435,440,15724,0,15500,0,224,0,0,266152,6088,449,2454,37,3,523,1,1589,2,0.2131,0.3333,2,0,0,6.00,0.00,0.00,248,1,119,0,80,640000,2012,219242,0.0000,0,0,400,5,436,0,2018-07-02
20321699,云南,5,140,140,90930,0,79530,0,11400,0,0,473344,68794,16323,3964,557,130,1172,38,2688,91,0.2957,0.2946,10,2,2,64.50,14.00,14.00,317,10,65,6,50,400000,0,0,1.0000,3,0,1800,0,1,0,2018-07-02
5245473,云南,6,571,571,201535,0,55125,0,146410,0,1,5298864,479677,91963,47631,3559,269,13725,19,29810,36,0.2882,0.3455,3,0,0,4.50,0.00,0.00,5163,30,1561,0,804,6432000,26151,2335811,0.0136,39,0,0,0,310,0,2018-07-02
20642343,云南,6,100,100,1000,0,1000,0,0,0,1,478499,94893,19472,6845,1271,302,3305,146,3469,152,0.4828,0.4899,12,0,0,6.00,0.00,0.00,540,30,267,19,232,1856000,0,0,1.0000,14,0,112706,0,87,0,2018-07-02
20863125,云南,8,62,64,89155,196,62860,196,26295,0,0,149458,16456,2426,1136,132,18,586,9,502,9,0.5158,0.5000,0,0,0,0.00,0.00,0.00,86,2,0,0,0,0,1080,144134,0.5222,0,0,1000,2,0,1,2018-07-02
8501986,云南,8,483,487,18261,0,18261,0,0,0,0,411870,14626,2822,4904,142,6,2025,0,2375,0,0.4129,0.0000,0,0,0,0.00,0.00,0.00,347,1,91,0,76,608000,2362,180933,0.0246,0,0,0,4,0,0,2018-07-02
20778754,云南,8,77,79,5680,0,5680,0,0,0,0,13011,9642,2915,112,78,26,23,9,60,12,0.2054,0.4286,0,0,0,0.00,0.00,0.00,23,4,10,1,6,48000,0,0,1.0000,0,0,0,2,0,0,2018-07-02
13510089,云南,8,394,394,2775,0,2775,0,0,0,0,570885,9693,1184,8331,127,14,3984,5,4334,9,0.4782,0.3571,0,0,0,0.00,0.00,0.00,731,4,167,1,155,1240000,7858,535179,0.0239,2,0,5400,0,0,0,2018-07-02
21114710,云南,8,8,8,166252,0,2554,0,163698,0,0,68985,60456,54952,719,640,596,238,202,452,368,0.3310,0.3544,0,0,0,0.00,0.00,0.00,61,43,5,2,5,40000,0,0,1.0000,9,0,1400,0,0,0,2018-07-02
20749116,云南,8,77,83,18925,0,18925,0,0,0,0,55885,11243,286,313,92,1,143,0,142,1,0.4569,0.0000,0,0,0,0.00,0.00,0.00,54,1,8,0,7,56000,0,0,1.0000,0,0,4000,6,0,1,2018-07-02
18686613,云南,6,288,288,32469,10,7148,10,25321,0,0,280055,125726,38116,1438,599,172,651,89,718,81,0.4527,0.5235,5,0,0,17.00,0.00,0.00,169,15,57,0,29,232000,531,97999,0.0113,10,0,0,0,33,0,2018-07-02
17532006,云南,6,342,342,89790,0,12730,0,77060,0,0,766147,108871,15206,9065,1262,171,4079,88,4979,83,0.4500,0.5146,0,0,0,0.00,0.00,0.00,661,15,34,0,33,264000,3653,286223,0.0000,7,1080,0,0,0,0,2018-07-02
10585817,云南,6,456,456,748851,103,4680,103,744171,0,1,1998913,73318,20146,13306,470,144,3642,46,7529,95,0.2737,0.3262,0,0,0,0.00,0.00,0.00,1949,18,13,0,12,96000,10013,1460310,0.0027,33,0,500,0,0,0,2018-07-02
6689578,云南,6,531,531,4670,0,4670,0,0,0,0,1712638,219718,42514,20400,2702,568,7074,171,9781,282,0.3468,0.3775,4,0,0,15.00,0.00,0.00,1256,20,153,13,120,960000,10072,884794,0.0017,3,0,0,0,368,0,2018-07-02
7023485,云南,8,523,523,16493,0,16493,0,0,0,1,280958,25079,2693,3420,302,33,1370,16,2034,17,0.4006,0.4848,0,0,0,0.00,0.00,0.00,852,9,484,6,432,3456000,2352,192067,0.0000,32,1080,0,0,0,0,2018-07-02
11430859,云南,8,430,431,17020,0,17020,0,0,0,0,338785,13266,3147,4517,504,108,1984,46,2263,56,0.4392,0.4510,0,0,0,0.00,0.00,0.00,642,10,252,0,143,1144000,1212,147375,0.0000,0,0,6000,1,0,0,2018-07-02
18062900,云南,8,316,320,584,0,584,0,0,0,0,45987,26471,1310,498,233,14,186,6,298,8,0.3735,0.4286,5,0,0,4.00,0.00,0.00,69,3,33,3,21,168000,57,2372,0.0000,0,0,8640,4,30,1,2018-07-02
21056875,云南,6,21,21,13858,0,13858,0,0,0,0,320690,303670,98679,2841,2691,859,791,249,1993,596,0.2784,0.2947,0,0,0,0.00,0.00,0.00,167,57,2,2,2,16000,0,0,1.0000,22,6,0,0,0,0,2018-07-02
11732680,云南,5,422,422,0,10,0,10,0,0,0,42511,4950,100,1928,194,5,885,3,994,2,0.4590,0.6000,8,3,0,22.00,7.00,0.00,252,1,232,1,181,1448000,1323,25604,0.0015,1,0,12796,0,24,1,2018-07-02
6575403,云南,8,534,534,572162,0,572162,0,0,0,0,916328,47028,13105,6850,326,89,3116,56,3404,30,0.4549,0.6512,0,0,0,0.00,0.00,0.00,685,22,693,7,357,2856000,4738,729379,0.0000,8,0,30000,0,0,0,2018-07-02
15470993,云南,8,383,383,197896,608,7689,200,190207,408,1,1207616,84657,11834,10810,571,71,3195,18,6731,51,0.2956,0.2609,5,0,0,22.00,0.00,0.00,1157,14,734,0,183,1464000,5140,640544,0.1202,70,0,14000,0,50,0,2018-07-02
16745491,云南,8,365,365,2963,12,2963,12,0,0,0,331138,61238,12006,3287,654,133,702,31,2328,92,0.2136,0.2520,1,0,0,0.50,0.00,0.00,303,12,142,13,99,792000,1865,183662,0.0027,10,0,0,0,43,0,2018-07-02
6517941,云南,8,535,535,14318,103,14318,103,0,0,0,207743,39983,13270,2133,461,154,832,69,1112,85,0.3901,0.4481,5,0,0,10.00,0.00,0.00,239,13,50,0,34,272000,1754,170553,0.0582,1,0,1080,0,458,0,2018-07-02
20877111,云南,8,60,61,64609,0,64609,0,0,0,0,258076,72181,8056,1695,473,83,808,34,811,42,0.4767,0.4474,5,2,1,5.50,2.50,0.50,308,21,102,10,83,664000,0,0,1.0000,0,18000,0,1,3,0,2018-07-02
20174949,云南,6,158,158,322059,0,16480,0,305579,0,1,1618873,314810,81071,12237,2436,647,3803,183,8181,450,0.3108,0.2891,0,0,0,0.00,0.00,0.00,1045,67,103,0,100,800000,0,0,1.0000,45,4000,0,0,0,0,2018-07-02
20897395,云南,6,57,57,20033,0,20033,0,0,0,0,217494,109587,19194,2947,1366,240,1363,114,1536,126,0.4625,0.4750,0,0,0,0.00,0.00,0.00,204,23,63,14,57,456000,0,0,1.0000,15,0,2160,0,0,0,2018-07-02
20339824,云南,8,137,138,96800,0,96800,0,0,0,0,1013940,77071,39926,8825,615,318,2453,87,6179,225,0.2780,0.2788,0,0,0,0.00,0.00,0.00,526,28,0,0,0,0,0,0,1.0000,0,0,5,1,0,1,2018-07-02
19311304,云南,8,246,246,44804,1,44804,1,0,0,0,657995,140660,57751,8062,1682,704,2879,203,3541,296,0.3571,0.4068,4,0,0,2.00,0.00,0.00,191,16,28,0,19,152000,350,16754,0.1514,3,0,6,0,243,0,2018-07-02
6689439,云南,8,531,531,8092,5,8092,5,0,0,0,835332,50887,12488,8641,463,104,4032,47,4453,57,0.4666,0.4519,16,1,0,12.50,2.00,0.00,915,12,215,8,142,1136000,4133,367233,0.0387,1,2960,0,0,10,0,2018-07-02
4301365,云南,8,608,608,14000,0,14000,0,0,0,0,616515,26604,5886,5159,219,48,1410,12,3651,33,0.2733,0.2667,0,0,0,0.00,0.00,0.00,703,8,143,1,114,912000,3839,455396,0.0701,3,0,3600,0,0,0,2018-07-02
12080718,云南,8,413,413,1518630,460,20400,275,1498230,185,1,1095424,29962,7050,8149,210,51,2585,20,5381,26,0.3172,0.4348,0,0,0,0.00,0.00,0.00,640,7,72,0,33,264000,6104,825913,0.0085,40,16200,0,0,0,0,2018-07-02
18889530,云南,3,275,275,2000,7,2000,7,0,0,0,367802,178043,64734,2104,801,299,951,147,1106,147,0.4520,0.5000,17,6,4,8.50,3.00,2.00,378,15,198,17,108,864000,423,70963,0.0615,17,0,2720,0,1,0,2018-07-02
7290908,云南,1,516,516,36671,0,12686,0,23985,0,1,2348766,174964,46811,20656,1433,412,8253,164,11723,244,0.3995,0.4020,277,18,5,1131.50,91.50,30.00,2830,45,390,13,174,1392000,11070,1143939,0.0000,148,5400,0,0,2,0,2018-07-02
7948012,云南,8,503,503,23251,0,11858,0,11393,0,0,1205395,140134,102867,12243,644,479,3498,246,8645,223,0.2857,0.5245,15,0,0,45.00,0.00,0.00,909,28,371,14,294,2352000,9289,534966,0.0102,10,2000,0,0,228,0,2018-07-02
19562854,云南,8,226,226,253993,0,76329,0,177664,0,0,526809,75189,34626,5048,563,257,2400,133,2433,111,0.4754,0.5451,0,0,0,0.00,0.00,0.00,537,11,513,2,291,2328000,0,0,1.0000,8,6000,0,0,0,0,2018-07-02
7070284,云南,8,522,522,7320,0,7320,0,0,0,0,1595488,30219,509,18819,333,5,8743,2,9918,3,0.4646,0.4000,4,0,0,8.00,0.00,0.00,1224,1,313,0,236,1888000,8072,664762,0.0000,1,0,2160,0,103,0,2018-07-02
16778519,云南,8,363,364,19744,0,7876,0,11868,0,0,396487,17783,2999,10436,100,19,4674,4,5578,11,0.4479,0.2667,0,0,0,0.00,0.00,0.00,916,4,717,0,528,4224000,4765,236664,0.0019,0,0,0,1,0,0,2018-07-02
21049138,云南,5,22,22,13420,0,13420,0,0,0,0,110368,105456,15431,1020,974,141,306,38,703,100,0.3000,0.2754,3,3,0,4.50,4.50,0.00,131,27,21,1,15,120000,0,0,1.0000,23,0,1600,0,12,0,2018-07-02
21069391,云南,8,18,18,2593,131,2593,131,0,0,0,49497,47865,16008,597,578,180,259,74,337,106,0.4338,0.4111,0,0,0,0.00,0.00,0.00,95,31,52,22,47,376000,150,12177,0.4733,19,0,4320,0,0,0,2018-07-02
21044249,云南,8,24,24,48145,22,48145,22,0,0,0,81581,81195,1441,394,393,6,179,3,206,3,0.4543,0.5000,0,0,0,0.00,0.00,0.00,69,5,21,0,16,128000,15,1465,0.3333,2,9000,0,0,0,0,2018-07-02
19520760,云南,3,229,229,2914,0,2914,0,0,0,0,418354,53727,24935,15208,1537,449,6754,216,7224,222,0.4441,0.4932,50,11,2,55.00,19.00,1.00,801,27,544,15,490,3920000,240,7548,0.0000,22,0,1350,0,2,0,2018-07-02
20968180,云南,8,41,41,2296,0,2296,0,0,0,0,113859,72919,16678,1861,1146,188,894,79,895,108,0.4804,0.4225,0,0,0,0.00,0.00,0.00,104,26,81,19,64,512000,0,0,1.0000,11,0,1080,0,0,0,2018-07-02
20253060,云南,8,148,148,9325,200,9325,200,0,0,0,367925,33587,19260,2053,100,62,485,5,1014,18,0.2362,0.2174,41,0,0,323.00,0.00,0.00,292,17,68,2,33,264000,0,0,1.0000,4,0,0,0,75,0,2018-07-02
20911598,云南,8,54,54,2460,1,2460,1,0,0,0,48398,14300,9289,973,267,149,405,61,468,56,0.4162,0.5214,5,0,0,11.00,0.00,0.00,31,3,128,2,22,176000,264,22883,0.4621,1,0,1400,0,38,1,2018-07-02
17869699,云南,8,328,328,0,43,0,43,0,0,0,49211,13694,5270,1461,266,84,649,32,715,50,0.4442,0.3902,6,0,0,3.00,0.00,0.00,102,11,85,6,71,568000,817,28337,0.0820,3,0,3312,0,178,0,2018-07-02
20965763,云南,8,37,42,36188,10,36188,10,0,0,0,14831,11100,0,245,202,0,83,0,139,0,0.3388,0.0000,0,0,0,0.00,0.00,0.00,61,2,10,0,9,72000,29,3021,0.3448,0,0,600,5,0,1,2018-07-02
8039661,云南,8,500,501,8190,0,8190,0,0,0,0,608205,20371,4122,7840,258,52,3578,23,4203,29,0.4564,0.4423,49,0,0,186.00,0.00,0.00,730,3,393,1,300,2400000,7316,563461,0.0000,0,2160,0,1,271,0,2018-07-02
20781194,云南,8,78,78,2665,0,2665,0,0,0,0,396454,59882,8903,4020,694,91,2101,44,1873,46,0.5226,0.4889,2,0,0,4.00,0.00,0.00,196,3,129,13,72,576000,0,0,1.0000,1,0,1480,0,73,0,2018-07-02
17165031,云南,6,355,356,26000,0,26000,0,0,0,0,723183,242269,25377,4958,1701,168,1315,49,3532,115,0.2652,0.2988,0,0,0,0.00,0.00,0.00,449,8,0,0,0,0,1445,215387,0.0000,0,0,2,1,0,0,2018-07-02
20763854,云南,6,81,81,39556,0,4165,0,35391,0,0,390160,114549,21347,4278,1221,233,1933,104,2110,129,0.4518,0.4464,0,0,0,0.00,0.00,0.00,472,23,3,0,3,24000,0,0,1.0000,5,0,2160,0,0,0,2018-07-02
4280032,云南,8,609,609,274117,207,3000,207,271117,0,0,423383,60025,17162,4778,557,156,1672,58,2991,95,0.3499,0.3791,2,0,0,8.00,0.00,0.00,321,10,203,0,57,456000,3201,236818,0.1496,8,0,10000,0,525,0,2018-07-02
20551756,云南,8,113,113,13850,0,13850,0,0,0,0,184310,49900,19453,2752,678,283,1325,139,1392,144,0.4815,0.4912,0,0,0,0.00,0.00,0.00,217,18,81,2,67,536000,3,295,0.3333,3,0,1350,0,0,0,2018-07-02
20859240,云南,3,64,64,187157,0,36878,0,150279,0,0,179764,88310,31728,2864,1715,628,1384,333,1414,274,0.4832,0.5486,13,4,2,8.00,2.00,1.00,149,22,86,10,72,576000,0,0,1.0000,15,0,3000,0,1,0,2018-07-02
