dt,fplatformname,fuid,predict
2018-07-02,云南,17509601,1.0
2018-07-02,云南,10165743,0.0
2018-07-02,云南,20471135,0.0
2018-07-02,云南,18936063,0.0
2018-07-02,云南,18555746,0.0
2018-07-02,云南,19890382,0.0
2018-07-02,云南,17595159,0.0
2018-07-02,云南,11851007,0.0
2018-07-02,云南,11658177,0.0
2018-07-02,云南,21010258,0.0
2018-07-02,云南,14630737,0.0
2018-07-02,云南,6139717,0.0
2018-07-02,云南,10540961,0.0
2018-07-02,云南,20951094,0.0
2018-07-02,云南,20877568,0.0
2018-07-02,云南,21103198,1.0
2018-07-02,云南,8002150,0.0
2018-07-02,云南,8845587,0.0
2018-07-02,云南,8154777,0.0
2018-07-02,云南,16757984,0.0
2018-07-02,云南,12996218,0.0
2018-07-02,云南,17988958,0.0
2018-07-02,云南,11186199,0.0
2018-07-02,云南,20877805,1.0
2018-07-02,云南,16754431,0.0
2018-07-02,云南,20667137,0.0
2018-07-02,云南,20881402,0.0
2018-07-02,云南,18300209,0.0
2018-07-02,云南,15294595,0.0
2018-07-02,云南,6174540,0.0
2018-07-02,云南,18298220,0.0
2018-07-02,云南,11689005,1.0
2018-07-02,云南,10739903,0.0
2018-07-02,云南,19407531,1.0
2018-07-02,云南,8844279,0.0
2018-07-02,云南,6182240,0.0
2018-07-02,云南,7828996,0.0
2018-07-02,云南,5600568,0.0
2018-07-02,云南,18046024,0.0
2018-07-02,云南,17070654,0.0
2018-07-02,云南,8071008,0.0
2018-07-02,云南,4842048,0.0
2018-07-02,云南,19482584,0.0
2018-07-02,云南,17295304,0.0
2018-07-02,云南,18881262,0.0
2018-07-02,云南,7556166,0.0
2018-07-02,云南,21105899,0.0
2018-07-02,云南,12466545,0.0
2018-07-02,云南,5197345,0.0
2018-07-02,云南,20088226,0.0
2018-07-02,云南,20627318,0.0
2018-07-02,云南,21144551,1.0
2018-07-02,云南,19303437,0.0
2018-07-02,云南,20939557,0.0
2018-07-02,云南,5755651,0.0
2018-07-02,云南,6594668,0.0
2018-07-02,云南,8904360,0.0
2018-07-02,云南,14209876,0.0
2018-07-02,云南,15371632,0.0
2018-07-02,云南,17524217,0.0
2018-07-02,云南,11206041,0.0
2018-07-02,云南,6161635,0.0
2018-07-02,云南,21110669,0.0
2018-07-02,云南,18512102,0.0
2018-07-02,云南,6252616,0.0
2018-07-02,云南,8269836,0.0
2018-07-02,云南,18942250,0.0
2018-07-02,云南,19100863,0.0
2018-07-02,云南,20278569,0.0
2018-07-02,云南,8275516,0.0
2018-07-02,云南,5925603,0.0
2018-07-02,云南,20045340,0.0
2018-07-02,云南,20778880,0.0
2018-07-02,云南,21015008,1.0
2018-07-02,云南,20748826,0.0
2018-07-02,云南,11272121,0.0
2018-07-02,云南,16942389,0.0
2018-07-02,云南,18838069,0.0
2018-07-02,云南,11125626,0.0
2018-07-02,云南,18881009,0.0
2018-07-02,云南,5015144,0.0
2018-07-02,云南,6971049,0.0
2018-07-02,云南,7652488,0.0
2018-07-02,云南,16014256,0.0
2018-07-02,云南,11453267,0.0
2018-07-02,云南,8813562,0.0
2018-07-02,云南,16711396,0.0
2018-07-02,云南,10782202,0.0
2018-07-02,云南,7855370,0.0
2018-07-02,云南,20728114,1.0
2018-07-02,云南,17070765,0.0
2018-07-02,云南,20954015,1.0
2018-07-02,云南,20738980,0.0
2018-07-02,云南,18720801,0.0
2018-07-02,云南,19746803,0.0
2018-07-02,云南,20817041,1.0
2018-07-02,云南,20448481,0.0
2018-07-02,云南,17709560,0.0
2018-07-02,云南,6421119,0.0
2018-07-02,云南,21012659,1.0
2018-07-02,云南,20069505,0.0
2018-07-02,云南,18087569,1.0
2018-07-02,云南,21123378,1.0
2018-07-02,云南,7177385,0.0
2018-07-02,云南,4531534,0.0
2018-07-02,云南,20882050,0.0
2018-07-02,云南,17087350,0.0
2018-07-02,云南,6918257,0.0
2018-07-02,云南,19558328,1.0
2018-07-02,云南,11680464,0.0
2018-07-02,云南,20678081,0.0
2018-07-02,云南,18885336,0.0
2018-07-02,云南,5536776,0.0
2018-07-02,云南,21138663,1.0
2018-07-02,云南,21137000,1.0
2018-07-02,云南,19942558,0.0
2018-07-02,云南,12066392,1.0
2018-07-02,云南,21143774,1.0
2018-07-02,云南,18909442,0.0
2018-07-02,云南,18915383,0.0
2018-07-02,云南,20325508,0.0
2018-07-02,云南,20052085,0.0
2018-07-02,云南,13209309,0.0
2018-07-02,云南,7041818,0.0
2018-07-02,云南,20836468,0.0
2018-07-02,云南,18563616,0.0
2018-07-02,云南,20438946,1.0
2018-07-02,云南,18072353,0.0
2018-07-02,云南,19331829,0.0
2018-07-02,云南,20657637,0.0
2018-07-02,云南,20153901,0.0
2018-07-02,云南,19055571,0.0
2018-07-02,云南,12620328,0.0
2018-07-02,云南,17494553,0.0
2018-07-02,云南,20100471,0.0
2018-07-02,云南,19408131,0.0
2018-07-02,云南,21136726,1.0
2018-07-02,云南,11002322,0.0
2018-07-02,云南,20812596,0.0
2018-07-02,云南,19673384,0.0
2018-07-02,云南,5982029,0.0
2018-07-02,云南,17710975,0.0
2018-07-02,云南,13283324,0.0
2018-07-02,云南,13246414,0.0
2018-07-02,云南,19538732,0.0
2018-07-02,云南,19991232,0.0
2018-07-02,云南,19509891,0.0
2018-07-02,云南,11214049,0.0
2018-07-02,云南,4618892,0.0
2018-07-02,云南,16438231,0.0
2018-07-02,云南,16310647,0.0
2018-07-02,云南,20279616,0.0
2018-07-02,云南,5734251,0.0
2018-07-02,云南,20810931,0.0
2018-07-02,云南,18491168,0.0
2018-07-02,云南,16245892,0.0
2018-07-02,云南,21014066,0.0
2018-07-02,云南,20153476,0.0
2018-07-02,云南,20779204,0.0
2018-07-02,云南,6480855,0.0
2018-07-02,云南,4380365,0.0
2018-07-02,云南,19647924,0.0
2018-07-02,云南,20926155,0.0
2018-07-02,云南,10194382,0.0
2018-07-02,云南,7126601,0.0
2018-07-02,云南,20870215,0.0
2018-07-02,云南,4566436,0.0
2018-07-02,云南,19203253,1.0
2018-07-02,云南,7771599,0.0
2018-07-02,云南,20207068,0.0
2018-07-02,云南,6581047,0.0
2018-07-02,云南,5648096,0.0
2018-07-02,云南,19781796,0.0
2018-07-02,云南,21038563,1.0
2018-07-02,云南,19802300,0.0
2018-07-02,云南,19789727,1.0
2018-07-02,云南,21124673,1.0
2018-07-02,云南,20491730,0.0
2018-07-02,云南,20625727,0.0
2018-07-02,云南,21069649,0.0
2018-07-02,云南,21036727,0.0
2018-07-02,云南,20967330,0.0
2018-07-02,云南,19556220,0.0
2018-07-02,云南,6121532,0.0
2018-07-02,云南,20470011,0.0
2018-07-02,云南,20102913,0.0
2018-07-02,云南,18726356,0.0
2018-07-02,云南,7159662,0.0
2018-07-02,云南,6262910,0.0
2018-07-02,云南,20323085,0.0
2018-07-02,云南,19321817,0.0
2018-07-02,云南,20470540,0.0
2018-07-02,云南,20217920,0.0
2018-07-02,云南,20380595,0.0
2018-07-02,云南,20846197,0.0
2018-07-02,云南,20180333,0.0
2018-07-02,云南,20466353,0.0
2018-07-02,云南,19931266,0.0
2018-07-02,云南,6492165,0.0
2018-07-02,云南,7575341,0.0
2018-07-02,云南,7252453,0.0
2018-07-02,云南,20455549,0.0
2018-07-02,云南,7263775,0.0
2018-07-02,云南,20954307,0.0
2018-07-02,云南,21028436,0.0
2018-07-02,云南,7659973,0.0
2018-07-02,云南,11110279,0.0
2018-07-02,云南,21126044,1.0
2018-07-02,云南,20696326,0.0
2018-07-02,云南,21001943,0.0
2018-07-02,云南,17798100,0.0
2018-07-02,云南,17558644,0.0
2018-07-02,云南,19981247,0.0
2018-07-02,云南,19394037,0.0
2018-07-02,云南,20535670,0.0
2018-07-02,云南,20896293,0.0
2018-07-02,云南,18943124,1.0
2018-07-02,云南,19664235,0.0
2018-07-02,云南,20039288,0.0
2018-07-02,云南,21009590,0.0
2018-07-02,云南,16991786,0.0
2018-07-02,云南,20578935,0.0
2018-07-02,云南,19394559,0.0
2018-07-02,云南,21000345,1.0
2018-07-02,云南,21021608,0.0
2018-07-02,云南,10129753,0.0
2018-07-02,云南,17991917,0.0
2018-07-02,云南,19613697,0.0
2018-07-02,云南,20926283,0.0
2018-07-02,云南,21132053,0.0
2018-07-02,云南,19515831,0.0
2018-07-02,云南,7517326,1.0
2018-07-02,云南,20348718,0.0
2018-07-02,云南,5593455,0.0
2018-07-02,云南,20910888,0.0
2018-07-02,云南,17974318,0.0
2018-07-02,云南,20828634,1.0
2018-07-02,云南,20919444,0.0
2018-07-02,云南,20480398,0.0
2018-07-02,云南,17818595,0.0
2018-07-02,云南,5026151,0.0
2018-07-02,云南,6270243,0.0
2018-07-02,云南,18831680,0.0
2018-07-02,云南,19908410,0.0
2018-07-02,云南,8503078,0.0
2018-07-02,云南,21104700,0.0
2018-07-02,云南,20249232,0.0
2018-07-02,云南,17907377,0.0
2018-07-02,云南,21019340,0.0
2018-07-02,云南,12103733,0.0
2018-07-02,云南,17829937,0.0
2018-07-02,云南,19504761,0.0
2018-07-02,云南,19706841,0.0
2018-07-02,云南,12830147,0.0
2018-07-02,云南,6099732,0.0
2018-07-02,云南,8376205,0.0
2018-07-02,云南,10221611,0.0
2018-07-02,云南,19998353,0.0
2018-07-02,云南,17344185,0.0
2018-07-02,云南,7991593,0.0
2018-07-02,云南,19041235,0.0
2018-07-02,云南,20984220,0.0
2018-07-02,云南,5240382,0.0
2018-07-02,云南,18562990,0.0
2018-07-02,云南,21021132,1.0
2018-07-02,云南,7308165,0.0
2018-07-02,云南,8001914,0.0
2018-07-02,云南,20811100,0.0
2018-07-02,云南,19209369,0.0
2018-07-02,云南,12320765,0.0
2018-07-02,云南,21046164,0.0
2018-07-02,云南,19445088,0.0
2018-07-02,云南,18972460,0.0
2018-07-02,云南,8438829,0.0
2018-07-02,云南,21106249,1.0
2018-07-02,云南,10831062,0.0
2018-07-02,云南,20927717,0.0
2018-07-02,云南,20782216,0.0
2018-07-02,云南,20682886,0.0
2018-07-02,云南,21125911,0.0
2018-07-02,云南,20290648,0.0
2018-07-02,云南,7010251,0.0
2018-07-02,云南,18358520,0.0
2018-07-02,云南,20849906,1.0
2018-07-02,云南,5074118,0.0
2018-07-02,云南,21001296,1.0
2018-07-02,云南,18263712,0.0
2018-07-02,云南,19758098,0.0
2018-07-02,云南,4442512,0.0
2018-07-02,云南,20239702,0.0
2018-07-02,云南,4376986,0.0
2018-07-02,云南,21143728,0.0
2018-07-02,云南,20673800,0.0
2018-07-02,云南,20934501,0.0
2018-07-02,云南,19579363,0.0
2018-07-02,云南,16777612,0.0
2018-07-02,云南,8109943,1.0
2018-07-02,云南,18123279,0.0
2018-07-02,云南,6754866,0.0
2018-07-02,云南,21115210,0.0
2018-07-02,云南,20691200,0.0
2018-07-02,云南,20888647,0.0
2018-07-02,云南,19702154,0.0
2018-07-02,云南,17640962,0.0
2018-07-02,云南,13846169,0.0
2018-07-02,云南,5058957,0.0
2018-07-02,云南,21126830,1.0
2018-07-02,云南,12705413,0.0
2018-07-02,云南,20955965,0.0
2018-07-02,云南,6655057,0.0
2018-07-02,云南,21118130,1.0
2018-07-02,云南,11473785,0.0
2018-07-02,云南,5295706,1.0
2018-07-02,云南,20783336,1.0
2018-07-02,云南,6756623,0.0
2018-07-02,云南,7954545,0.0
2018-07-02,云南,19000699,0.0
2018-07-02,云南,4497737,0.0
2018-07-02,云南,20478641,0.0
2018-07-02,云南,20882507,1.0
2018-07-02,云南,16296129,0.0
2018-07-02,云南,10241020,1.0
2018-07-02,云南,4522427,0.0
2018-07-02,云南,21047682,0.0
2018-07-02,云南,8057023,0.0
2018-07-02,云南,20770628,0.0
2018-07-02,云南,19572590,0.0
2018-07-02,云南,20468205,0.0
2018-07-02,云南,17846461,0.0
2018-07-02,云南,20951025,0.0
2018-07-02,云南,18891532,0.0
2018-07-02,云南,17063799,0.0
2018-07-02,云南,17199382,0.0
2018-07-02,云南,21060437,0.0
2018-07-02,云南,4377362,0.0
2018-07-02,云南,20443057,0.0
2018-07-02,云南,21090713,0.0
2018-07-02,云南,4289489,0.0
2018-07-02,云南,19238824,0.0
2018-07-02,云南,15606755,0.0
2018-07-02,云南,7005448,0.0
2018-07-02,云南,20210659,0.0
2018-07-02,云南,8401907,0.0
2018-07-02,云南,20325330,1.0
2018-07-02,云南,20080615,0.0
2018-07-02,云南,20778184,0.0
2018-07-02,云南,6590917,0.0
2018-07-02,云南,10996032,0.0
2018-07-02,云南,19903348,0.0
2018-07-02,云南,4469447,1.0
2018-07-02,云南,19502446,0.0
2018-07-02,云南,20316222,0.0
2018-07-02,云南,11449961,0.0
2018-07-02,云南,17497242,0.0
2018-07-02,云南,16196066,0.0
2018-07-02,云南,19054837,0.0
2018-07-02,云南,21093044,1.0
2018-07-02,云南,11773075,0.0
2018-07-02,云南,21033183,0.0
2018-07-02,云南,21045397,0.0
2018-07-02,云南,8555727,0.0
2018-07-02,云南,20839459,0.0
2018-07-02,云南,10707640,0.0
2018-07-02,云南,20495070,0.0
2018-07-02,云南,18296666,0.0
2018-07-02,云南,4426393,0.0
2018-07-02,云南,19482632,0.0
2018-07-02,云南,4355810,0.0
2018-07-02,云南,10982865,0.0
2018-07-02,云南,21136196,0.0
2018-07-02,云南,6621312,0.0
2018-07-02,云南,5295198,0.0
2018-07-02,云南,18958837,1.0
2018-07-02,云南,18101221,0.0
2018-07-02,云南,20888513,0.0
2018-07-02,云南,6357682,0.0
2018-07-02,云南,19463294,0.0
2018-07-02,云南,16591431,0.0
2018-07-02,云南,18553423,0.0
2018-07-02,云南,7477569,0.0
2018-07-02,云南,20875507,0.0
2018-07-02,云南,19478601,0.0
2018-07-02,云南,10547073,0.0
2018-07-02,云南,19905478,0.0
2018-07-02,云南,7371439,0.0
2018-07-02,云南,21130822,1.0
2018-07-02,云南,21021880,1.0
2018-07-02,云南,19706973,1.0
2018-07-02,云南,7126107,0.0
2018-07-02,云南,21124898,1.0
2018-07-02,云南,4284542,0.0
2018-07-02,云南,17904265,0.0
2018-07-02,云南,20975085,0.0
2018-07-02,云南,18323458,0.0
2018-07-02,云南,20370870,0.0
2018-07-02,云南,18956342,0.0
2018-07-02,云南,5280189,0.0
2018-07-02,云南,6211639,1.0
2018-07-02,云南,6403504,0.0
2018-07-02,云南,8402465,0.0
2018-07-02,云南,7918848,0.0
2018-07-02,云南,11477659,0.0
2018-07-02,云南,19470607,0.0
2018-07-02,云南,8991993,0.0
2018-07-02,云南,8960542,0.0
2018-07-02,云南,20727064,0.0
2018-07-02,云南,8114454,0.0
2018-07-02,云南,20687143,0.0
2018-07-02,云南,20441840,0.0
2018-07-02,云南,20949956,0.0
2018-07-02,云南,17382895,0.0
2018-07-02,云南,7092105,0.0
2018-07-02,云南,20930530,0.0
2018-07-02,云南,21087384,0.0
2018-07-02,云南,8838266,1.0
2018-07-02,云南,20075472,1.0
2018-07-02,云南,18803743,0.0
2018-07-02,云南,12383923,0.0
2018-07-02,云南,20999485,0.0
2018-07-02,云南,20712865,0.0
2018-07-02,云南,19576588,0.0
2018-07-02,云南,16283452,0.0
2018-07-02,云南,20816763,0.0
2018-07-02,云南,17958520,0.0
2018-07-02,云南,20960406,1.0
2018-07-02,云南,20880609,0.0
2018-07-02,云南,6334147,0.0
2018-07-02,云南,15828916,0.0
2018-07-02,云南,20260087,0.0
2018-07-02,云南,20082378,0.0
2018-07-02,云南,11108021,1.0
2018-07-02,云南,20769168,0.0
2018-07-02,云南,20155998,0.0
2018-07-02,云南,20993516,0.0
2018-07-02,云南,10232701,0.0
2018-07-02,云南,13138114,0.0
2018-07-02,云南,17194273,0.0
2018-07-02,云南,20436261,1.0
2018-07-02,云南,20721843,0.0
2018-07-02,云南,10373449,0.0
2018-07-02,云南,20651137,0.0
2018-07-02,云南,20855033,0.0
2018-07-02,云南,20994686,0.0
2018-07-02,云南,20985520,0.0
2018-07-02,云南,12496137,0.0
2018-07-02,云南,5356604,0.0
2018-07-02,云南,11649424,0.0
2018-07-02,云南,11353912,0.0
2018-07-02,云南,6926888,0.0
2018-07-02,云南,20767479,0.0
2018-07-02,云南,7705317,0.0
2018-07-02,云南,18196718,0.0
2018-07-02,云南,18724086,0.0
2018-07-02,云南,21131585,1.0
2018-07-02,云南,19985710,0.0
2018-07-02,云南,21077453,0.0
2018-07-02,云南,19835578,0.0
2018-07-02,云南,7708331,0.0
2018-07-02,云南,5601149,1.0
2018-07-02,云南,11552451,0.0
2018-07-02,云南,18897807,1.0
2018-07-02,云南,21140282,1.0
2018-07-02,云南,20765392,0.0
2018-07-02,云南,10762423,0.0
2018-07-02,云南,20650430,0.0
2018-07-02,云南,17160104,0.0
2018-07-02,云南,17181835,0.0
2018-07-02,云南,19698948,0.0
2018-07-02,云南,18666809,0.0
2018-07-02,云南,7675118,0.0
2018-07-02,云南,20781907,1.0
2018-07-02,云南,19802754,0.0
2018-07-02,云南,16315831,0.0
2018-07-02,云南,10906676,0.0
2018-07-02,云南,5334813,0.0
2018-07-02,云南,10551096,0.0
2018-07-02,云南,19560422,0.0
2018-07-02,云南,15528497,0.0
2018-07-02,云南,17930390,0.0
2018-07-02,云南,20888773,0.0
2018-07-02,云南,5349083,0.0
2018-07-02,云南,19980483,0.0
2018-07-02,云南,19072572,0.0
2018-07-02,云南,20675878,0.0
2018-07-02,云南,20905903,0.0
2018-07-02,云南,20046917,0.0
2018-07-02,云南,21004179,1.0
2018-07-02,云南,17423955,0.0
2018-07-02,云南,7397644,0.0
2018-07-02,云南,15324032,0.0
2018-07-02,云南,5066281,0.0
2018-07-02,云南,8180642,0.0
2018-07-02,云南,16035831,0.0
2018-07-02,云南,20037771,1.0
2018-07-02,云南,17130520,0.0
2018-07-02,云南,17696500,0.0
2018-07-02,云南,21018790,0.0
2018-07-02,云南,18335763,0.0
2018-07-02,云南,5058255,0.0
2018-07-02,云南,21034606,0.0
2018-07-02,云南,17807895,0.0
2018-07-02,云南,4825301,0.0
2018-07-02,云南,20655261,0.0
2018-07-02,云南,10350270,0.0
2018-07-02,云南,11218960,1.0
2018-07-02,云南,19708982,0.0
2018-07-02,云南,19738833,0.0
2018-07-02,云南,21050893,0.0
2018-07-02,云南,20037701,0.0
2018-07-02,云南,18965377,0.0
2018-07-02,云南,20734914,0.0
2018-07-02,云南,20424382,0.0
2018-07-02,云南,20909078,0.0
2018-07-02,云南,21128244,0.0
2018-07-02,云南,21041887,0.0
2018-07-02,云南,17603697,0.0
2018-07-02,云南,17707099,1.0
2018-07-02,云南,4994554,0.0
2018-07-02,云南,20219965,0.0
2018-07-02,云南,19745582,0.0
2018-07-02,云南,8423568,0.0
2018-07-02,云南,19073447,0.0
2018-07-02,云南,12361979,0.0
2018-07-02,云南,4429118,0.0
2018-07-02,云南,20836231,0.0
2018-07-02,云南,20196965,0.0
2018-07-02,云南,20930760,0.0
2018-07-02,云南,7301414,0.0
2018-07-02,云南,10880292,0.0
2018-07-02,云南,18815254,0.0
2018-07-02,云南,20846485,0.0
2018-07-02,云南,21053230,0.0
2018-07-02,云南,12205610,0.0
2018-07-02,云南,4677599,0.0
2018-07-02,云南,15585373,0.0
2018-07-02,云南,6407096,0.0
2018-07-02,云南,18412103,0.0
2018-07-02,云南,5695245,0.0
2018-07-02,云南,7412028,0.0
2018-07-02,云南,20970357,0.0
2018-07-02,云南,21041588,0.0
2018-07-02,云南,8217106,0.0
2018-07-02,云南,12226027,0.0
2018-07-02,云南,6024618,0.0
2018-07-02,云南,20918601,0.0
2018-07-02,云南,5028022,0.0
2018-07-02,云南,6947058,0.0
2018-07-02,云南,18663676,0.0
2018-07-02,云南,21119180,1.0
2018-07-02,云南,8634862,1.0
2018-07-02,云南,21021126,0.0
2018-07-02,云南,18499457,0.0
2018-07-02,云南,5077996,0.0
2018-07-02,云南,20591518,1.0
2018-07-02,云南,21084299,0.0
2018-07-02,云南,20517202,0.0
2018-07-02,云南,10151376,0.0
2018-07-02,云南,18939457,0.0
2018-07-02,云南,7807256,1.0
2018-07-02,云南,7087169,0.0
2018-07-02,云南,20959517,0.0
2018-07-02,云南,6891973,0.0
2018-07-02,云南,20612424,0.0
2018-07-02,云南,4731932,0.0
2018-07-02,云南,21127691,1.0
2018-07-02,云南,20923043,0.0
2018-07-02,云南,7165037,0.0
2018-07-02,云南,19482551,1.0
2018-07-02,云南,19481175,0.0
2018-07-02,云南,19664192,0.0
2018-07-02,云南,20230733,0.0
2018-07-02,云南,20976288,0.0
2018-07-02,云南,20891804,0.0
2018-07-02,云南,20917856,0.0
2018-07-02,云南,17304641,0.0
2018-07-02,云南,8872711,0.0
2018-07-02,云南,19962075,0.0
2018-07-02,云南,21092693,1.0
2018-07-02,云南,19995871,0.0
2018-07-02,云南,19424221,0.0
2018-07-02,云南,16743486,0.0
2018-07-02,云南,18287285,0.0
2018-07-02,云南,20430826,0.0
2018-07-02,云南,21034294,0.0
2018-07-02,云南,21092000,0.0
2018-07-02,云南,20927723,0.0
2018-07-02,云南,20078043,0.0
2018-07-02,云南,18112825,0.0
2018-07-02,云南,6770651,0.0
2018-07-02,云南,10653632,0.0
2018-07-02,云南,19009922,0.0
2018-07-02,云南,20548266,0.0
2018-07-02,云南,21141716,0.0
2018-07-02,云南,5114626,0.0
2018-07-02,云南,20871543,0.0
2018-07-02,云南,18327007,0.0
2018-07-02,云南,21108965,0.0
2018-07-02,云南,20750060,0.0
2018-07-02,云南,7090741,0.0
2018-07-02,云南,10024834,0.0
2018-07-02,云南,21053889,0.0
2018-07-02,云南,20772612,0.0
2018-07-02,云南,17413846,0.0
2018-07-02,云南,18931138,0.0
2018-07-02,云南,13225072,0.0
2018-07-02,云南,17947510,0.0
2018-07-02,云南,5743722,0.0
2018-07-02,云南,10449638,0.0
2018-07-02,云南,20872754,0.0
2018-07-02,云南,21112375,0.0
2018-07-02,云南,20754254,0.0
2018-07-02,云南,19861091,0.0
2018-07-02,云南,20485510,0.0
2018-07-02,云南,20619060,0.0
2018-07-02,云南,16710403,0.0
2018-07-02,云南,18777591,0.0
2018-07-02,云南,12815678,0.0
2018-07-02,云南,10432286,0.0
2018-07-02,云南,19717544,0.0
2018-07-02,云南,18056116,0.0
2018-07-02,云南,21138333,1.0
2018-07-02,云南,19786208,0.0
2018-07-02,云南,20721551,0.0
2018-07-02,云南,21011726,1.0
2018-07-02,云南,17443019,0.0
2018-07-02,云南,20592774,0.0
2018-07-02,云南,20913414,1.0
2018-07-02,云南,20184085,0.0
2018-07-02,云南,18988768,0.0
2018-07-02,云南,20155509,0.0
2018-07-02,云南,17692175,0.0
2018-07-02,云南,17806226,0.0
2018-07-02,云南,18897653,1.0
2018-07-02,云南,6126559,0.0
2018-07-02,云南,15727383,0.0
2018-07-02,云南,18949817,0.0
2018-07-02,云南,17694155,0.0
2018-07-02,云南,6234000,0.0
2018-07-02,云南,5556629,0.0
2018-07-02,云南,7654120,0.0
2018-07-02,云南,21132403,0.0
2018-07-02,云南,20874180,0.0
2018-07-02,云南,20970315,1.0
2018-07-02,云南,21028940,0.0
2018-07-02,云南,20377519,0.0
2018-07-02,云南,19872944,0.0
2018-07-02,云南,20650067,0.0
2018-07-02,云南,12093250,0.0
2018-07-02,云南,6751846,0.0
2018-07-02,云南,18960735,0.0
2018-07-02,云南,12011318,0.0
2018-07-02,云南,8355002,0.0
2018-07-02,云南,21106382,0.0
2018-07-02,云南,4866107,0.0
2018-07-02,云南,10059167,0.0
2018-07-02,云南,20966143,0.0
2018-07-02,云南,16179068,0.0
2018-07-02,云南,21089290,1.0
2018-07-02,云南,20374196,1.0
2018-07-02,云南,15423994,0.0
2018-07-02,云南,5877331,0.0
2018-07-02,云南,18807793,0.0
2018-07-02,云南,20572206,0.0
2018-07-02,云南,18761769,0.0
2018-07-02,云南,7853686,0.0
2018-07-02,云南,21098870,1.0
2018-07-02,云南,10384398,1.0
2018-07-02,云南,13027551,1.0
2018-07-02,云南,7071573,0.0
2018-07-02,云南,8268953,0.0
2018-07-02,云南,18263822,0.0
2018-07-02,云南,20804286,0.0
2018-07-02,云南,19843634,0.0
2018-07-02,云南,18865739,0.0
2018-07-02,云南,21129265,0.0
2018-07-02,云南,19230324,0.0
2018-07-02,云南,6637811,0.0
2018-07-02,云南,20223725,0.0
2018-07-02,云南,20101347,0.0
2018-07-02,云南,18766981,1.0
2018-07-02,云南,18637898,0.0
2018-07-02,云南,20870240,0.0
2018-07-02,云南,21038974,0.0
2018-07-02,云南,17159209,0.0
2018-07-02,云南,5062178,0.0
2018-07-02,云南,16982289,0.0
2018-07-02,云南,20148638,1.0
2018-07-02,云南,20779626,0.0
2018-07-02,云南,19523049,0.0
2018-07-02,云南,17719938,0.0
2018-07-02,云南,20549095,0.0
2018-07-02,云南,7146533,0.0
2018-07-02,云南,20694547,0.0
2018-07-02,云南,20597423,0.0
2018-07-02,云南,20995546,0.0
2018-07-02,云南,20431404,0.0
2018-07-02,云南,17462765,0.0
2018-07-02,云南,11916421,0.0
2018-07-02,云南,4568518,0.0
2018-07-02,云南,18138714,0.0
2018-07-02,云南,19988967,0.0
2018-07-02,云南,18787023,0.0
2018-07-02,云南,13945141,0.0
2018-07-02,云南,20930569,0.0
2018-07-02,云南,20574085,1.0
2018-07-02,云南,20208691,0.0
2018-07-02,云南,21111069,0.0
2018-07-02,云南,20852310,0.0
2018-07-02,云南,14594214,0.0
2018-07-02,云南,17050248,0.0
2018-07-02,云南,20327078,0.0
2018-07-02,云南,11206862,0.0
2018-07-02,云南,11335423,1.0
2018-07-02,云南,6770508,0.0
2018-07-02,云南,11800936,0.0
2018-07-02,云南,17911756,0.0
2018-07-02,云南,16428711,0.0
2018-07-02,云南,20740205,0.0
2018-07-02,云南,8346602,0.0
2018-07-02,云南,20567246,0.0
2018-07-02,云南,20844902,0.0
2018-07-02,云南,6699354,0.0
2018-07-02,云南,20958714,0.0
2018-07-02,云南,21071012,0.0
2018-07-02,云南,4912811,0.0
2018-07-02,云南,20156892,0.0
2018-07-02,云南,20828168,0.0
2018-07-02,云南,5416392,0.0
2018-07-02,云南,7821423,0.0
2018-07-02,云南,19308855,0.0
2018-07-02,云南,10146887,0.0
2018-07-02,云南,20085681,0.0
2018-07-02,云南,4915984,0.0
2018-07-02,云南,5551038,1.0
2018-07-02,云南,7919140,0.0
2018-07-02,云南,19319637,0.0
2018-07-02,云南,18971939,0.0
2018-07-02,云南,20151389,0.0
2018-07-02,云南,11447470,0.0
2018-07-02,云南,5267739,0.0
2018-07-02,云南,8647476,0.0
2018-07-02,云南,21137716,1.0
2018-07-02,云南,8139465,0.0
2018-07-02,云南,20453373,0.0
2018-07-02,云南,12325403,0.0
2018-07-02,云南,6708706,0.0
2018-07-02,云南,20597810,0.0
2018-07-02,云南,6607849,0.0
2018-07-02,云南,11565680,0.0
2018-07-02,云南,21121706,0.0
2018-07-02,云南,6278588,0.0
2018-07-02,云南,19011995,0.0
2018-07-02,云南,17892327,0.0
2018-07-02,云南,20916653,0.0
2018-07-02,云南,13250419,0.0
2018-07-02,云南,21132762,1.0
2018-07-02,云南,20551545,0.0
2018-07-02,云南,21088009,0.0
2018-07-02,云南,3587715,0.0
2018-07-02,云南,7466623,0.0
2018-07-02,云南,20983667,0.0
2018-07-02,云南,21098075,1.0
2018-07-02,云南,12501702,0.0
2018-07-02,云南,21056056,0.0
2018-07-02,云南,4469817,0.0
2018-07-02,云南,20578542,0.0
2018-07-02,云南,20885835,0.0
2018-07-02,云南,19108575,0.0
2018-07-02,云南,16512613,0.0
2018-07-02,云南,19231530,0.0
2018-07-02,云南,15781576,0.0
2018-07-02,云南,11600673,0.0
2018-07-02,云南,20968691,0.0
2018-07-02,云南,20922966,0.0
2018-07-02,云南,17534509,0.0
2018-07-02,云南,19925939,0.0
