fuid,fplatformname,label_score,lifespan,signup_to_now_days,total_silver_coin,total_gold_bar,carrying_silver_coin,carrying_gold_bar,safebox_silver_coin,safebox_gold_bar,if_vip,play_duration_life,play_duration_30day,play_duration_7day,play_innings_life,play_innings_30day,play_innings_7day,win_innings_life,win_innings_7day,lose_innings_life,lose_innings_7day,win_rate_life,win_rate_7day,pay_count_life,pay_count_30day,pay_count_7day,pay_sum_life,pay_sum_30day,pay_sum_7day,login_count_life,login_count_7day,bankrupt_count_life,bankrupt_count_7day,relieve_count_life,relieve_silver_coins_life,match_innings_life,match_duration_life,match_win_rate_life,recent_login_series_days,latest_play_coins_win,latest_play_coins_lose,last_active_to_now_days,last_pay_to_now_days,if_away,dt
19779628,云南,6,203,203,458718,0,53164,0,405554,0,0,760929,134514,14762,5652,1035,118,2964,57,2298,51,0.5244,0.5278,0,0,0,0.00,0.00,0.00,929,22,561,0,250,2000000,0,0,1.0000,4,2000,0,0,0,0,2018-07-02
7971964,云南,6,503,503,1460,29,1460,29,0,0,1,2110735,130803,32375,24535,1520,368,11685,179,12691,188,0.4763,0.4877,0,0,0,0.00,0.00,0.00,3701,51,1179,21,879,7032000,13276,1157720,0.0618,126,0,3000,0,0,0,2018-07-02
21091633,云南,5,13,13,6100,0,6100,0,0,0,0,111045,99960,68892,506,456,322,214,131,282,184,0.4229,0.4159,9,7,5,10.50,8.00,7.00,64,40,45,30,25,200000,14,1009,0.2143,9,2000,0,0,3,0,2018-07-02
18373939,云南,6,306,306,2360,0,2360,0,0,0,0,1053687,87082,22144,16579,1095,281,7382,124,9202,157,0.4453,0.4413,148,0,0,180.50,0.00,0.00,1671,29,849,13,658,5264000,5907,159710,0.0002,25,0,4320,0,133,0,2018-07-02
16717791,云南,5,365,366,0,0,0,0,0,0,0,17243,5779,62,650,189,3,254,1,341,2,0.3908,0.3333,13,5,0,14.00,5.50,0.00,134,1,67,1,49,392000,461,11464,0.0000,0,0,8460,1,16,0,2018-07-02
19405040,云南,3,239,239,78885,11,78885,11,0,0,0,591857,154940,74236,9558,1961,946,3936,451,5497,493,0.4118,0.4778,63,7,7,49.00,6.50,6.50,657,41,502,40,318,2544000,2693,202298,0.3531,18,0,30000,0,4,0,2018-07-02
20575390,云南,6,110,110,18300,51,18300,51,0,0,0,866912,229223,48227,8871,2341,483,2633,156,5977,316,0.2968,0.3305,0,0,0,0.00,0.00,0.00,425,24,25,0,13,104000,160,13110,0.5125,31,0,7,0,0,0,2018-07-02
20977269,云南,6,39,39,43305,12,43305,12,0,0,0,376581,239170,84272,2985,1897,682,758,175,2159,489,0.2539,0.2636,0,0,0,0.00,0.00,0.00,194,24,0,0,0,0,9,739,0.5556,1,0,1,0,0,0,2018-07-02
7421194,云南,1,513,513,252215,200,252215,200,0,0,1,2509154,381907,99266,20678,3735,1028,6382,318,13872,688,0.3086,0.3161,199,16,2,3636.50,502.00,60.00,1775,51,463,0,156,1248000,3126,501287,0.0000,41,0,4,0,4,0,2018-07-02
18911173,云南,5,267,273,2143,7,2143,7,0,0,0,77647,17689,1347,2082,382,28,847,10,929,18,0.4068,0.3571,23,5,0,26.50,2.50,0.00,68,1,105,2,80,640000,610,34212,0.1328,0,0,10000,6,7,0,2018-07-02
6479196,云南,6,536,536,16211,70,16211,70,0,0,0,2532767,114725,36015,20576,979,299,7202,94,13111,198,0.3500,0.3219,1,0,0,2.00,0.00,0.00,1539,18,174,0,148,1184000,13199,1583224,0.0277,12,3500,0,0,455,0,2018-07-02
21070094,云南,3,18,18,22701,50,22701,50,0,0,0,356046,339884,129866,3342,3169,1273,964,381,2285,852,0.2885,0.3090,3,3,0,4.50,4.50,0.00,140,51,19,4,16,128000,10,1148,0.1000,19,8,0,0,14,0,2018-07-02
20147109,云南,6,161,161,1492,0,1492,0,0,0,0,1212076,121775,23548,11144,1117,227,2312,45,7804,165,0.2075,0.2143,0,0,0,0.00,0.00,0.00,515,22,415,24,327,2616000,0,0,1.0000,29,0,3000,0,0,0,2018-07-02
10556033,云南,6,457,457,728365,0,20408,0,707957,0,1,1233894,92710,20443,23765,1062,262,9635,140,13923,119,0.4054,0.5405,0,0,0,0.00,0.00,0.00,1700,20,12,0,8,64000,16433,684040,0.0000,17,2700,0,0,0,0,2018-07-02
20953098,云南,6,44,44,18204,0,2687,0,15517,0,0,413085,308536,72499,3258,2429,580,991,163,2188,402,0.3042,0.2885,0,0,0,0.00,0.00,0.00,261,50,14,4,14,112000,0,0,1.0000,45,0,1000,0,0,0,2018-07-02
17273209,云南,3,352,352,8225,0,8225,0,0,0,1,565326,221083,72104,5558,2205,713,1977,269,3317,444,0.3557,0.3773,62,19,9,138.50,38.00,18.00,383,60,278,29,196,1568000,110,13009,0.0000,31,0,540,0,1,0,2018-07-02
19702214,云南,6,212,212,380,0,380,0,0,0,0,1541424,284980,55877,20323,4000,816,9407,347,10845,467,0.4629,0.4263,0,0,0,0.00,0.00,0.00,1297,40,59,2,55,440000,0,0,1.0000,4,0,12,0,0,0,2018-07-02
21103719,云南,5,10,10,20809,0,20809,0,0,0,0,19344,17591,9311,243,221,102,72,25,164,74,0.2963,0.2525,10,7,3,5.00,3.50,1.50,44,23,32,15,24,192000,0,0,1.0000,11,0,1000,0,5,0,2018-07-02
16926299,云南,5,362,362,34342,0,34342,0,0,0,0,152191,45778,6364,3085,616,149,1275,71,1686,68,0.4133,0.5108,34,6,2,117.00,18.00,6.00,304,9,280,11,190,1520000,150,6258,0.0000,1,9200,0,0,6,0,2018-07-02
11018334,云南,6,442,443,181000,0,181000,0,0,0,0,2050903,133624,32343,16859,1176,277,4744,75,11754,192,0.2814,0.2809,0,0,0,0.00,0.00,0.00,1157,15,0,0,0,0,8794,1106897,0.0000,0,0,2,1,0,0,2018-07-02
20679034,云南,6,94,94,48600,0,48600,0,0,0,0,415665,147262,21880,3358,1223,185,797,51,2500,131,0.2373,0.2802,2,0,0,4.00,0.00,0.00,192,10,11,0,9,72000,0,0,1.0000,3,0,2,0,78,0,2018-07-02
21055289,云南,3,21,21,41044,0,6466,0,34578,0,0,184568,175351,62674,1427,1355,504,375,125,1013,374,0.2628,0.2505,5,5,1,2.50,2.50,0.50,156,70,63,28,38,304000,0,0,1.0000,22,0,1000,0,3,0,2018-07-02
21035939,云南,5,23,25,15500,0,15500,0,0,0,0,120421,111685,21317,1187,1100,218,577,108,607,110,0.4861,0.4954,7,7,0,3.50,3.50,0.00,51,5,14,0,6,48000,0,0,1.0000,0,6,0,2,22,1,2018-07-02
20930541,云南,6,49,49,25462,0,1200,0,24262,0,0,276184,118991,21652,3377,1626,236,844,83,1550,130,0.2499,0.3897,0,0,0,0.00,0.00,0.00,184,18,21,0,19,152000,0,0,1.0000,1,0,4320,0,0,0,2018-07-02
20852383,云南,3,66,66,1500,0,1500,0,0,0,1,921641,216135,54679,4274,1025,267,2067,124,2007,130,0.4836,0.4882,31,11,2,17.00,5.50,1.00,703,54,220,28,140,1120000,0,0,1.0000,67,0,6720,0,3,0,2018-07-02
4800262,云南,5,586,586,11513,0,11513,0,0,0,0,991418,179867,44586,6173,889,217,2367,110,3266,101,0.3834,0.5213,8,2,0,24.00,6.00,0.00,499,17,153,6,103,824000,2882,319986,0.0000,4,0,0,0,23,0,2018-07-02
18745591,云南,6,285,285,68472,0,0,0,68472,0,0,802844,158622,33860,9210,1744,376,4321,179,4861,194,0.4692,0.4799,0,0,0,0.00,0.00,0.00,1060,40,97,0,60,480000,2182,181122,0.0014,15,0,8883,0,0,0,2018-07-02
12724849,云南,6,401,401,119771,0,16400,0,103371,0,0,2833244,315798,84600,24543,2789,756,6994,227,17050,507,0.2850,0.3093,0,0,0,0.00,0.00,0.00,1703,43,23,0,14,112000,6746,674228,0.0000,77,0,6,0,0,0,2018-07-02
11773075,云南,5,421,421,1560,3,1560,3,0,0,0,146886,41626,2459,6390,1771,100,2965,44,3227,49,0.4640,0.4731,50,36,4,56.50,33.00,2.00,321,17,384,13,118,944000,4507,107704,0.0231,7,0,7400,0,1,0,2018-07-02
17351883,云南,6,348,349,16374,0,16374,0,0,0,0,3788543,211015,39268,30686,1708,322,8608,80,21407,214,0.2805,0.2721,0,0,0,0.00,0.00,0.00,3217,35,37,0,37,296000,15357,1973287,0.0000,0,0,2,1,0,0,2018-07-02
19045669,云南,6,263,263,5965,9,5965,9,0,0,0,2397631,259753,82918,21549,2578,843,6447,260,14731,566,0.2992,0.3148,0,0,0,0.00,0.00,0.00,1734,52,7,0,6,48000,1673,198012,0.0036,20,0,3,0,0,0,2018-07-02
7512379,云南,6,512,512,0,0,0,0,0,0,1,3199302,113433,37167,38500,1344,447,14003,210,18029,237,0.3637,0.4698,0,0,0,0.00,0.00,0.00,2279,56,217,20,211,1688000,31059,2593922,0.0000,52,0,7640,0,0,0,2018-07-02
15858479,云南,6,374,377,49915,35,49915,35,0,0,0,4052144,583731,70153,39782,5978,744,12767,318,26286,425,0.3209,0.4280,253,0,0,626.50,0.00,0.00,3289,30,240,0,102,816000,11537,1139699,0.0692,0,0,12,3,40,0,2018-07-02
16716848,云南,6,366,366,2721,2,2721,2,0,0,0,1239032,120806,19182,13317,1369,212,6223,90,7081,122,0.4673,0.4245,0,0,0,0.00,0.00,0.00,972,17,426,15,291,2328000,6354,597974,0.0488,2,0,1080,0,0,0,2018-07-02
17496547,云南,6,343,343,2695,67,2695,67,0,0,1,1488905,113732,26093,27288,1083,230,9945,87,16702,133,0.3644,0.3955,1,0,0,0.50,0.00,0.00,2103,40,1079,34,480,3840000,12676,625314,0.0585,52,0,1200,0,174,0,2018-07-02
21037116,云南,6,22,25,16000,0,16000,0,0,0,0,308930,297237,42571,3170,3048,437,932,104,2184,303,0.2940,0.2555,0,0,0,0.00,0.00,0.00,113,15,0,0,0,0,0,0,1.0000,0,0,1,2,0,1,2018-07-02
21073187,云南,3,17,17,100234,0,16919,0,83315,0,0,239585,232294,110555,1571,1518,768,824,411,646,311,0.5245,0.5693,2,2,1,15.00,15.00,12.00,220,78,80,32,26,208000,0,0,1.0000,18,12000,0,0,0,0,2018-07-02
18046843,云南,6,321,321,1840,49,1840,49,0,0,1,497623,62928,9762,9813,1027,163,3047,40,4054,50,0.3105,0.4444,6,0,0,13.00,0.00,0.00,892,25,238,4,204,1632000,4736,208944,0.0163,3,0,3000,0,228,0,2018-07-02
6637405,云南,2,532,532,2740,0,2740,0,0,0,0,78865,37156,37156,2253,693,693,1003,299,1086,364,0.4452,0.4510,19,19,19,105.00,105.00,105.00,104,14,138,32,70,560000,1565,42119,0.0006,3,0,4000,0,0,0,2018-07-02
7175844,云南,6,519,519,618601,75,42200,75,576401,0,0,3465972,67275,8514,23247,611,95,11181,45,11017,50,0.4810,0.4737,0,0,0,0.00,0.00,0.00,2592,12,93,0,33,264000,22785,3405955,0.4690,67,0,1000,0,0,0,2018-07-02
8523068,云南,6,486,486,215422,0,21900,0,193522,0,0,3325003,125692,24938,88591,1073,209,18500,50,70141,157,0.2088,0.2415,6,0,0,82.00,0.00,0.00,2571,20,26,0,19,152000,66190,2373668,0.0000,9,0,2400,0,82,0,2018-07-02
7950046,云南,6,503,503,1726298,0,118500,0,1607798,0,1,842652,69130,13366,7093,531,107,3538,45,3198,49,0.4988,0.4787,0,0,0,0.00,0.00,0.00,1040,21,29,0,17,136000,3659,396669,0.0036,65,0,55000,0,0,0,2018-07-02
4308904,云南,6,608,608,54571,38,54571,38,0,0,1,3300977,93587,15298,26922,799,127,6235,30,20231,96,0.2316,0.2381,56,0,0,127.50,0.00,0.00,1975,16,680,6,490,3920000,18634,2325991,0.0077,56,0,19800,0,113,0,2018-07-02
20889758,云南,3,58,58,8327,0,8327,0,0,0,1,460493,193788,21868,2076,845,97,939,42,1057,49,0.4523,0.4615,14,6,0,8.50,3.00,0.00,380,36,98,5,66,528000,0,0,1.0000,5,0,0,0,8,0,2018-07-02
20776498,云南,5,77,79,8000,9,8000,9,0,0,0,127909,61510,4559,2010,1042,63,811,20,1095,41,0.4035,0.3279,5,5,0,2.50,2.50,0.00,104,4,110,7,88,704000,556,42234,0.4766,0,0,5550,2,15,0,2018-07-02
20753108,云南,6,83,83,140148,112,28655,112,111493,0,1,570696,241862,54417,10830,4797,1120,3065,314,3726,390,0.2830,0.4460,0,0,0,0.00,0.00,0.00,488,53,0,0,0,0,126,10469,0.4683,59,0,1,0,0,0,2018-07-02
12890301,云南,6,399,399,1466430,31,20063,31,1446367,0,0,974655,86748,30444,11643,973,314,5583,144,6010,170,0.4795,0.4586,2,0,0,1.00,0.00,0.00,1631,52,29,0,29,232000,6966,570838,0.0310,37,0,400,0,174,0,2018-07-02
18686613,云南,6,288,288,32469,10,7148,10,25321,0,0,280055,125726,38116,1438,599,172,651,89,718,81,0.4527,0.5235,5,0,0,17.00,0.00,0.00,169,15,57,0,29,232000,531,97999,0.0113,10,0,0,0,33,0,2018-07-02
20677909,云南,5,95,95,497,18,497,18,0,0,0,120146,23392,2367,2596,503,53,1191,20,1261,27,0.4588,0.4255,10,5,0,47.50,21.00,0.00,152,5,101,7,66,528000,292,25763,0.4384,1,0,6000,0,15,0,2018-07-02
5339773,云南,6,568,568,145018,0,43635,0,101383,0,0,2897098,268580,56072,28884,2554,626,9331,160,16701,397,0.3231,0.2873,7,0,0,11.00,0.00,0.00,2136,45,383,0,202,1616000,14372,1261938,0.0006,1,0,20000,0,64,0,2018-07-02
17872461,云南,5,328,328,13959,0,13959,0,0,0,0,859778,106608,2058,10639,1462,26,4625,15,5960,11,0.4347,0.5769,186,17,0,333.50,34.00,0.00,1499,2,967,2,459,3672000,5086,406637,0.0002,1,1350,0,0,11,0,2018-07-02
17344079,云南,6,349,349,15000,0,15000,0,0,0,0,4043187,220159,38637,35283,1901,320,9782,88,24854,224,0.2772,0.2821,0,0,0,0.00,0.00,0.00,2849,39,0,0,0,0,16396,1875395,0.0000,16,0,1,0,0,0,2018-07-02
19387448,云南,6,240,240,10550,20,10550,20,0,0,0,943048,101589,10853,12975,1593,223,5140,99,7245,113,0.3961,0.4670,17,0,0,8.50,0.00,0.00,1075,18,334,9,273,2184000,648,49115,0.0077,38,2700,0,0,117,0,2018-07-02
6991569,云南,2,524,524,0,6,0,6,0,0,0,291883,76550,2272,5518,1113,63,2432,30,2717,30,0.4407,0.5000,99,36,0,479.00,201.50,0.00,253,6,375,6,202,1616000,2466,93827,0.0138,1,0,3791,0,7,0,2018-07-02
6485868,云南,3,536,536,568021,0,568021,0,0,0,1,2139663,192511,52772,29814,1444,399,13410,202,15688,169,0.4498,0.5445,11,1,0,62.00,6.00,0.00,3775,80,968,0,642,5136000,20918,1173444,0.0000,126,0,60000,0,14,0,2018-07-02
8749403,云南,6,480,480,1588263,28,32810,28,1555453,0,1,3441547,267271,81602,33839,2128,598,13761,269,18126,299,0.4067,0.4736,57,2,0,28.50,1.00,0.00,3733,67,22,0,18,144000,31030,3159319,0.3460,143,0,5290,0,17,0,2018-07-02
17277533,云南,5,350,351,2810,0,2810,0,0,0,0,436833,68206,10031,7263,820,120,3021,51,4084,69,0.4159,0.4250,67,3,0,92.00,6.00,0.00,655,9,466,6,359,2872000,1753,118262,0.0000,0,0,540,1,23,0,2018-07-02
19205354,云南,6,253,253,11663,0,11663,0,0,0,1,722261,49987,6675,9656,1731,256,3656,106,5705,125,0.3786,0.4589,0,0,0,0.00,0.00,0.00,789,16,232,6,166,1328000,2949,224234,0.0000,38,0,0,0,0,0,2018-07-02
20435237,云南,6,128,128,23215,0,8250,0,14965,0,1,791138,93745,8144,6674,752,83,3392,43,3168,39,0.5082,0.5244,0,0,0,0.00,0.00,0.00,1027,19,34,0,26,208000,0,0,1.0000,1,0,4000,0,0,0,2018-07-02
19305678,云南,5,246,246,36623,0,1353,0,35270,0,0,81685,41774,5305,3614,1837,233,1633,109,1725,99,0.4519,0.5240,10,6,0,19.50,11.50,0.00,197,15,138,7,120,960000,36,713,0.0000,1,0,9762,0,8,0,2018-07-02
19197119,云南,6,254,254,506647,0,0,0,506647,0,1,1744217,150519,39275,11270,1002,266,5820,128,4706,125,0.5164,0.5059,0,0,0,0.00,0.00,0.00,1077,33,4,0,2,16000,970,152624,0.0000,43,0,4515,0,0,0,2018-07-02
20798979,云南,6,75,75,64816,0,7581,0,57235,0,0,443180,126864,33435,5914,1545,412,2457,173,2926,196,0.4155,0.4688,3,0,0,13.00,0.00,0.00,575,56,23,5,21,168000,0,0,1.0000,25,0,2160,0,74,0,2018-07-02
20011083,云南,5,177,178,2875,0,2875,0,0,0,0,25898,11424,3853,589,225,93,276,39,304,50,0.4686,0.4382,8,8,3,5.50,5.50,3.00,58,5,41,7,30,240000,0,0,1.0000,0,0,6000,1,2,0,2018-07-02
18970342,云南,5,267,268,82,0,82,0,0,0,0,406544,25811,3434,8955,629,109,3525,45,4304,57,0.3936,0.4412,48,7,6,98.00,14.00,12.00,620,7,438,11,220,1760000,2070,132087,0.0000,0,0,24000,1,4,0,2018-07-02
21021093,云南,5,28,29,0,39,0,39,0,0,0,11775,11720,68,538,535,4,244,1,246,3,0.4535,0.2500,7,7,0,58.00,58.00,0.00,29,2,24,2,16,128000,0,0,1.0000,0,0,3280,1,16,0,2018-07-02
6438245,云南,6,537,537,813459,0,32650,0,780809,0,0,1747693,198861,42619,13182,1558,337,3580,90,9032,244,0.2716,0.2695,0,0,0,0.00,0.00,0.00,600,11,8,0,5,40000,6242,766775,0.0000,1,0,4,0,0,0,2018-07-02
20944876,云南,6,46,46,223227,0,15439,0,207788,0,1,174537,94588,20068,1145,626,135,555,63,504,65,0.4847,0.4922,0,0,0,0.00,0.00,0.00,174,20,2,0,2,16000,0,0,1.0000,37,600,0,0,0,0,2018-07-02
20363961,云南,5,135,135,110005,96,73041,96,36964,0,0,525978,61818,947,6724,860,13,2836,4,3876,9,0.4218,0.3077,17,5,1,250.50,52.00,2.00,408,5,0,0,0,0,3628,302279,0.4722,1,60,0,0,6,0,2018-07-02
20922762,云南,6,0,0,0,0,0,0,0,0,0,0,164888,24950,0,1277,173,0,51,0,113,0.0000,0.3110,0,0,0,0.00,0.00,0.00,0,24,0,2,0,0,0,0,0.0000,0,0,0,0,0,0,2018-07-02
5980488,云南,6,548,548,0,0,0,0,0,0,0,1238182,58279,11626,10495,629,130,3403,45,7017,85,0.3242,0.3462,0,0,0,0.00,0.00,0.00,1632,30,1017,20,841,6728000,4893,659575,0.0000,31,0,5600,0,0,0,2018-07-02
20849582,云南,5,60,66,22081,0,22081,0,0,0,0,236281,55820,2235,1785,938,10,808,5,863,5,0.4527,0.5000,6,6,0,6.00,6.00,0.00,137,1,87,0,56,448000,0,0,1.0000,0,2000,0,6,9,0,2018-07-02
8298469,云南,6,493,493,534488,200,2600,100,531888,100,1,3536771,173673,47616,47925,1757,520,17557,212,26830,251,0.3663,0.4579,3,0,0,4.50,0.00,0.00,4495,66,644,0,362,2896000,32022,2446302,0.1650,479,0,2000,0,117,0,2018-07-02
18411544,云南,6,304,304,6800,61,6800,61,0,0,0,719087,87246,21784,6517,1126,282,3069,135,3325,147,0.4709,0.4787,2,0,0,1.00,0.00,0.00,860,32,485,18,291,2328000,1913,262035,0.0544,15,0,2700,0,191,0,2018-07-02
18224059,云南,5,308,313,920,0,920,0,0,0,0,109705,19708,319,629,127,2,297,0,285,2,0.4722,0.0000,14,4,0,23.50,8.00,0.00,100,1,34,5,12,96000,32,4649,0.0000,0,0,6740,5,10,0,2018-07-02
13344580,云南,3,395,395,98020,878,98020,878,0,0,1,2073965,167578,45770,13716,1162,324,6908,165,5955,136,0.5036,0.5482,99,8,0,184.00,5.50,0.00,1518,40,1101,43,454,3632000,4770,752052,0.0015,49,0,20000,0,8,0,2018-07-02
19825608,云南,6,199,199,2889,24,2889,24,0,0,0,288215,73227,18598,4580,1029,238,2122,115,2307,119,0.4633,0.4915,4,0,0,2.00,0.00,0.00,301,10,203,6,137,1096000,460,35818,0.4609,3,0,2700,0,192,0,2018-07-02
21017023,云南,6,30,30,511913,0,16110,0,495803,0,0,131221,124240,23913,1148,1096,248,413,94,577,126,0.3598,0.4273,0,0,0,0.00,0.00,0.00,86,21,15,0,14,112000,0,0,1.0000,3,0,0,0,0,0,2018-07-02
21029205,云南,6,27,27,14810,9,14810,9,0,0,0,330883,329833,10564,2271,2261,83,974,32,1088,44,0.4289,0.4211,2,2,0,1.00,1.00,0.00,139,10,334,23,58,464000,812,69198,0.4815,2,0,0,0,13,0,2018-07-02
20543242,云南,6,113,114,8323,0,8323,0,0,0,1,291127,135368,606,5793,1943,27,2215,13,3239,12,0.3824,0.5200,19,1,0,54.00,0.50,0.00,485,17,210,2,184,1472000,26,2515,0.4231,0,0,6000,1,23,0,2018-07-02
6536444,云南,5,535,535,38004,4,38000,4,4,0,0,735185,35910,9351,9621,456,122,4526,60,4886,62,0.4704,0.4918,66,4,1,111.50,6.50,2.00,541,10,86,0,59,472000,9267,721338,0.4188,9,0,500,0,2,0,2018-07-02
17211935,云南,6,354,354,5140,0,5140,0,0,0,0,333946,80099,25111,5925,1109,332,2720,158,2983,173,0.4591,0.4773,8,0,0,8.50,0.00,0.00,539,29,192,5,144,1152000,2114,57545,0.0000,5,0,1080,0,210,0,2018-07-02
20262176,云南,6,147,147,26704,87,26704,87,0,0,1,227494,34991,7045,6481,1071,213,2745,86,3411,109,0.4235,0.4410,4,1,0,5.00,2.00,0.00,393,16,213,4,201,1608000,729,67749,0.3896,31,3000,0,0,28,0,2018-07-02
18654813,云南,5,289,290,8100,30,8100,30,0,0,0,335049,8447,206,4534,115,3,2030,1,2500,2,0.4477,0.3333,197,4,0,131.00,2.00,0.00,273,2,368,0,164,1312000,462,34044,0.0195,0,0,2700,1,14,0,2018-07-02
21059598,云南,3,20,20,295751,106,56224,106,239527,0,0,221839,208708,134005,3470,3262,2033,1001,596,1253,694,0.2885,0.4620,3,3,0,6.00,6.00,0.00,246,113,7,0,3,24000,10,852,0.7000,21,0,1,0,16,0,2018-07-02
11498280,云南,6,428,429,619522,0,1800,0,617722,0,0,1180574,137934,25840,17219,831,141,7325,65,9590,71,0.4254,0.4779,19,0,0,14.00,0.00,0.00,1079,12,175,0,144,1152000,11219,728035,0.0000,0,0,2200,1,356,1,2018-07-02
5019341,云南,6,578,578,0,0,0,0,0,0,0,3744536,155052,55392,40528,1045,369,18743,191,21455,170,0.4625,0.5291,56,0,0,178.00,0.00,0.00,2738,35,2542,8,700,5600000,23159,1731627,0.1774,22,0,2934,0,62,0,2018-07-02
20302792,云南,6,142,142,80500,0,27100,0,53400,0,0,1713963,412906,82078,15879,3809,740,4378,204,11206,522,0.2757,0.2810,0,0,0,0.00,0.00,0.00,837,45,0,0,0,0,0,0,1.0000,52,7,0,0,0,0,2018-07-02
20455127,云南,5,124,125,25686,0,21000,0,4686,0,0,10292,3416,174,290,132,8,93,4,175,3,0.3207,0.5714,2,1,0,12.00,6.00,0.00,63,4,16,0,11,88000,0,0,1.0000,0,3000,0,1,29,0,2018-07-02
21053892,云南,5,19,21,9937,2,9937,2,0,0,0,14238,14238,1814,392,392,44,173,17,195,24,0.4413,0.4146,4,4,0,5.00,5.00,0.00,34,4,48,4,23,184000,36,2931,0.4167,0,0,3000,2,17,0,2018-07-02
17453475,云南,3,345,345,74781,8,3000,8,71781,0,0,1554091,130414,30132,20273,1782,401,10071,213,9977,187,0.4968,0.5325,315,18,8,207.00,9.00,4.00,1352,26,162,0,13,104000,19498,1481433,0.4958,17,0,500,0,1,0,2018-07-02
21055023,云南,5,20,21,18929,0,0,0,18929,0,0,15702,15702,1834,734,734,89,327,30,345,50,0.4455,0.3750,2,2,1,24.00,24.00,12.00,37,7,7,5,4,32000,0,0,1.0000,0,0,5468,1,4,0,2018-07-02
20972234,云南,6,40,40,673167,0,0,0,673167,0,1,443948,323935,108643,5227,3841,1320,1018,298,1859,480,0.1948,0.3830,0,0,0,0.00,0.00,0.00,254,47,16,0,14,112000,0,0,1.0000,41,0,6051,0,0,0,2018-07-02
17339285,云南,6,349,349,27704,0,2681,0,25023,0,1,800903,110765,13242,10465,1455,177,4901,81,5474,96,0.4683,0.4576,0,0,0,0.00,0.00,0.00,1713,33,170,6,162,1296000,5755,438870,0.0000,40,0,2160,0,0,0,2018-07-02
11754272,云南,6,421,421,0,2,0,2,0,0,1,352330,62395,15083,3821,706,173,1438,74,2282,99,0.3763,0.4277,0,0,0,0.00,0.00,0.00,825,36,472,19,437,3496000,442,30434,0.2715,65,0,1000,0,0,0,2018-07-02
7219206,云南,6,518,518,8961,17,8961,17,0,0,0,2214779,325095,77943,24290,3335,833,7188,225,16610,591,0.2959,0.2757,30,0,0,96.00,0.00,0.00,1499,34,428,8,337,2696000,4303,178928,0.1109,13,0,2,0,100,0,2018-07-02
11052456,云南,3,442,442,0,72,0,72,0,0,1,864086,80881,14171,26410,1684,400,9114,106,16202,267,0.3451,0.2842,137,6,3,8532.00,62.00,36.00,632,41,1638,25,308,2464000,10765,430497,0.0007,49,0,4150,0,3,0,2018-07-02
19954021,云南,6,184,184,6000,0,6000,0,0,0,0,1494483,193535,29190,13496,1852,277,3390,79,9864,192,0.2512,0.2915,0,0,0,0.00,0.00,0.00,758,27,0,0,0,0,0,0,1.0000,26,0,1,0,0,0,2018-07-02
20469943,云南,6,123,123,28900,0,28900,0,0,0,0,1719462,252959,47962,15442,2328,430,4305,105,10805,314,0.2788,0.2506,0,0,0,0.00,0.00,0.00,763,16,0,0,0,0,0,0,1.0000,124,0,8,0,0,0,2018-07-02
21044462,云南,3,23,23,6540,0,6540,0,0,0,0,389204,371842,112423,2970,2846,879,870,240,2049,619,0.2929,0.2794,5,5,0,5.50,5.50,0.00,189,48,5,0,2,16000,0,0,1.0000,7,0,4,0,9,0,2018-07-02
19355012,云南,3,243,243,52450,8,52450,8,0,0,1,1109368,140120,13951,14071,1668,167,6249,72,7705,95,0.4441,0.4311,282,24,2,997.00,58.00,4.00,756,14,21,0,15,120000,12787,1064353,0.4424,132,0,1020,0,5,0,2018-07-02
18862930,云南,5,277,277,0,0,0,0,0,0,0,37632,5328,3797,1011,222,180,449,74,486,89,0.4441,0.4540,10,8,8,15.50,13.00,13.00,66,11,50,20,35,280000,194,18696,0.0000,1,0,9232,0,2,0,2018-07-02
20053284,云南,6,173,173,304991,0,6870,0,298121,0,1,789865,62846,21196,14493,1179,392,4057,118,4866,129,0.2799,0.4777,4,0,0,8.00,0.00,0.00,735,37,22,0,19,152000,0,0,1.0000,8,0,3000,0,124,0,2018-07-02
7669666,云南,6,509,509,317417,5,17417,5,300000,0,1,1799720,67258,21346,24186,915,287,10984,141,13075,146,0.4541,0.4913,0,0,0,0.00,0.00,0.00,1839,27,860,8,727,5816000,15339,1175521,0.1760,31,0,48000,0,0,0,2018-07-02
19613674,云南,6,221,221,32020,21,2020,21,30000,0,1,800420,93238,16850,17721,1951,359,6008,120,8280,149,0.3390,0.4461,13,2,0,17.00,2.50,0.00,1034,31,102,10,76,608000,860,81093,0.4942,24,0,1056,0,17,0,2018-07-02
12837667,云南,6,400,400,2202063,0,12240,0,2189823,0,1,2009736,161395,13301,27554,2015,157,8168,47,18107,71,0.2964,0.3983,0,0,0,0.00,0.00,0.00,2418,34,56,0,55,440000,663,59999,0.0000,223,3000,0,0,0,0,2018-07-02
20756896,云南,6,82,82,94878,0,58618,0,36260,0,0,316489,98421,34013,5500,1679,590,1429,164,1976,212,0.2598,0.4362,0,0,0,0.00,0.00,0.00,235,22,98,13,80,640000,0,0,1.0000,9,0,0,0,0,0,2018-07-02
19897250,云南,6,191,191,2873173,2,4800,2,2868373,0,1,1067585,96404,21476,11794,1092,243,6119,120,5674,123,0.5188,0.4938,0,0,0,0.00,0.00,0.00,1573,61,34,0,33,264000,195,17058,0.5333,192,0,2160,0,0,0,2018-07-02
