fuid,fplatformname,label_score,lifespan,signup_to_now_days,total_silver_coin,total_gold_bar,carrying_silver_coin,carrying_gold_bar,safebox_silver_coin,safebox_gold_bar,if_vip,play_duration_life,play_duration_30day,play_duration_7day,play_innings_life,play_innings_30day,play_innings_7day,win_innings_life,win_innings_7day,lose_innings_life,lose_innings_7day,win_rate_life,win_rate_7day,pay_count_life,pay_count_30day,pay_count_7day,pay_sum_life,pay_sum_30day,pay_sum_7day,login_count_life,login_count_7day,bankrupt_count_life,bankrupt_count_7day,relieve_count_life,relieve_silver_coins_life,match_innings_life,match_duration_life,match_win_rate_life,recent_login_series_days,latest_play_coins_win,latest_play_coins_lose,last_active_to_now_days,last_pay_to_now_days,if_away,dt
6649899,云南,6,532,532,0,248,0,248,0,0,1,1245300,77927,14564,19524,942,169,9466,83,9991,86,0.4848,0.4911,22,0,0,96.00,0.00,0.00,2207,26,1524,9,651,5208000,17173,1103157,0.1499,7,0,24639,0,197,0,2018-07-02
18125434,云南,6,317,317,246961,37,246961,37,0,0,1,2081440,170747,60845,18842,1578,447,7433,173,10601,244,0.3945,0.4149,8,0,0,4.00,0.00,0.00,1943,45,85,2,57,456000,7375,852013,0.0847,172,0,6000,0,143,0,2018-07-02
15890219,云南,8,376,376,168437,0,9048,0,159389,0,0,1061749,16582,1887,10946,181,20,4978,9,5506,11,0.4548,0.4500,6,0,0,21.00,0.00,0.00,1252,13,54,0,41,328000,7491,738460,0.0000,1,0,1080,0,354,0,2018-07-02
21029532,云南,8,27,27,7820,0,7820,0,0,0,0,5088,5074,3587,39,38,12,11,1,14,2,0.2821,0.3333,0,0,0,0.00,0.00,0.00,22,13,4,2,2,16000,0,0,1.0000,12,0,0,0,0,0,2018-07-02
19258433,云南,8,249,250,95570,0,20616,0,74954,0,0,731099,5683,3767,4571,38,25,1231,8,2838,16,0.2693,0.3333,0,0,0,0.00,0.00,0.00,675,7,61,0,54,432000,765,130012,0.0000,0,1500,0,1,0,0,2018-07-02
21104585,云南,9,6,10,12000,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,3,1,0,0,0,0,0,0,1.0000,0,0,0,4,0,1,2018-07-02
4461716,云南,9,597,600,5980,0,5980,0,0,0,0,305146,5394,0,4698,48,0,1676,0,2984,0,0.3567,0.0000,1,0,0,3.00,0.00,0.00,543,1,151,0,93,744000,3079,139218,0.0000,0,0,2,3,537,1,2018-07-02
5163547,云南,6,573,573,17939,0,17939,0,0,0,0,1379075,226857,63568,19596,2807,809,7863,349,11319,460,0.4013,0.4314,9,0,0,26.00,0.00,0.00,1237,46,703,9,506,4048000,12222,694804,0.0000,20,1080,0,0,412,0,2018-07-02
6378437,云南,8,534,538,13309,34,13309,34,0,0,0,128383,25047,5406,954,139,32,375,9,478,14,0.3931,0.3913,0,0,0,0.00,0.00,0.00,234,2,11,0,6,48000,400,44132,0.2150,0,6,0,4,0,0,2018-07-02
20290858,云南,6,144,144,1411112,0,66618,0,1344494,0,1,826087,156272,29293,4280,785,148,2207,85,1988,63,0.5157,0.5743,0,0,0,0.00,0.00,0.00,622,28,25,0,25,200000,0,0,1.0000,16,9000,0,0,0,0,2018-07-02
20678282,云南,8,89,94,4840,0,4840,0,0,0,0,34989,7523,804,434,54,12,159,4,251,7,0.3664,0.3636,2,0,0,1.00,0.00,0.00,83,1,84,0,42,336000,0,0,1.0000,0,0,17400,5,38,0,2018-07-02
21022542,云南,9,23,29,7925,0,7925,0,0,0,0,10881,10881,844,148,148,11,60,2,69,4,0.4054,0.3333,0,0,0,0.00,0.00,0.00,26,2,0,0,0,0,0,0,1.0000,0,0,0,6,0,1,2018-07-02
16803002,云南,6,363,364,2450,3,2450,3,0,0,1,466099,73649,9369,5047,823,106,2195,45,2841,61,0.4349,0.4245,0,0,0,0.00,0.00,0.00,759,18,511,10,467,3736000,511,49590,0.2329,0,0,5400,1,0,0,2018-07-02
19151661,云南,6,257,257,17340,23,17340,23,0,0,1,2884753,401295,92107,29934,3931,924,9928,256,19405,653,0.3317,0.2816,13,0,0,12.50,0.00,0.00,1558,40,203,0,168,1344000,1946,86413,0.0247,132,0,2,0,76,0,2018-07-02
20229534,云南,8,151,151,809064,0,13032,0,796032,0,0,103154,20809,1404,1222,153,12,428,5,778,7,0.3502,0.4167,6,0,0,3.00,0.00,0.00,106,3,67,0,50,400000,0,0,1.0000,1,6000,0,0,142,0,2018-07-02
17344276,云南,8,349,349,98731,0,47301,0,51430,0,0,1536132,38811,20820,16711,619,161,7955,79,7515,68,0.4760,0.5374,16,0,0,35.00,0.00,0.00,1523,9,1071,0,641,5128000,6710,836249,0.0000,5,0,6600,0,107,0,2018-07-02
20510252,云南,8,115,118,35530,12,2220,12,33310,0,0,489594,33412,16141,5099,331,130,1734,46,3285,82,0.3401,0.3594,0,0,0,0.00,0.00,0.00,363,11,31,0,29,232000,8,752,0.5000,0,0,2600,2,0,1,2018-07-02
10313293,云南,6,464,464,1012726,187,13148,187,999578,0,1,3600200,269313,65405,41648,3320,813,20146,386,21273,427,0.4837,0.4748,0,0,0,0.00,0.00,0.00,3150,51,108,0,82,656000,18725,1665597,0.0584,144,0,3240,0,0,0,2018-07-02
20466989,云南,8,118,124,1100,0,1100,0,0,0,0,260782,32497,341,2736,357,4,1054,0,1299,4,0.3852,0.0000,0,0,0,0.00,0.00,0.00,415,1,37,2,34,272000,0,0,1.0000,0,0,2800,6,0,0,2018-07-02
8383867,云南,9,485,490,1125435,0,3680,0,1121755,0,0,14624,1471,1471,475,16,16,225,5,249,11,0.4737,0.3125,0,0,0,0.00,0.00,0.00,38,2,0,0,0,0,346,7219,0.0000,0,0,4320,5,0,1,2018-07-02
21039481,云南,8,22,25,88128,0,88128,0,0,0,0,49722,43702,15839,535,466,188,270,103,260,85,0.5047,0.5479,0,0,0,0.00,0.00,0.00,46,9,6,0,5,40000,0,0,1.0000,0,12000,0,3,0,0,2018-07-02
6032921,云南,8,546,546,16340,0,16340,0,0,0,0,1076994,72093,17278,13086,931,220,6203,107,6888,113,0.4740,0.4864,3,0,0,6.00,0.00,0.00,1147,35,630,15,526,4208000,8265,689100,0.0000,20,2160,0,0,256,0,2018-07-02
18852185,云南,6,275,278,217800,0,217800,0,0,0,0,2646248,132371,5964,20961,1191,48,5335,6,15269,36,0.2545,0.1429,0,0,0,0.00,0.00,0.00,1482,5,0,0,0,0,5221,714494,0.0000,0,0,2,2,0,1,2018-07-02
6893768,云南,9,526,527,9438,0,0,0,9438,0,0,575699,3653,2305,4439,40,32,1827,16,2386,15,0.4116,0.5161,10,0,0,20.00,0.00,0.00,622,4,673,0,317,2536000,3199,348583,0.0000,0,0,76000,1,190,1,2018-07-02
20166820,云南,9,153,159,6760,0,6760,0,0,0,0,28974,715,0,688,33,0,267,0,403,0,0.3881,0.0000,2,0,0,1.00,0.00,0.00,122,1,74,0,54,432000,0,0,1.0000,0,0,6000,6,158,0,2018-07-02
8217746,云南,9,491,496,2790,0,2790,0,0,0,0,965914,420,283,11310,19,14,5289,7,5730,6,0.4676,0.5385,39,0,0,231.00,0.00,0.00,1481,2,55,1,32,256000,9222,806667,0.0000,0,0,3000,5,223,0,2018-07-02
21144280,云南,9,1,1,11000,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,5,5,0,0,0,0,0,0,1.0000,1,0,0,0,0,0,2018-07-02
5789167,云南,8,554,554,68680,0,2848,0,65832,0,0,791174,24249,10824,9946,277,125,4681,64,5089,61,0.4706,0.5120,5,0,0,14.00,0.00,0.00,1038,9,29,0,17,136000,9588,759695,0.0034,1,0,1080,0,551,0,2018-07-02
19706647,云南,8,206,211,426219,0,11640,0,414579,0,0,1148303,162499,30933,5539,787,149,2950,74,2503,71,0.5326,0.5103,0,0,0,0.00,0.00,0.00,428,12,10,0,10,80000,0,0,1.0000,0,0,2000,5,0,0,2018-07-02
20884323,云南,8,55,59,42320,0,42320,0,0,0,0,36271,9883,1435,217,61,10,89,4,107,4,0.4101,0.5000,0,0,0,0.00,0.00,0.00,48,4,51,0,10,80000,0,0,1.0000,0,0,6600,4,0,1,2018-07-02
20521256,云南,9,115,117,0,0,0,0,0,0,0,42242,164,24,1871,7,1,829,0,900,1,0.4431,0.0000,0,0,0,0.00,0.00,0.00,84,1,22,1,22,176000,0,0,1.0000,0,0,3301,2,0,1,2018-07-02
12290411,云南,9,401,407,23900,0,6408,0,17492,0,0,19830,1456,173,682,52,2,319,1,330,1,0.4677,0.5000,0,0,0,0.00,0.00,0.00,65,1,22,0,17,136000,396,10047,0.0000,0,0,4320,6,0,1,2018-07-02
18154830,云南,9,313,316,0,45,0,45,0,0,0,121042,1928,1617,1561,23,19,648,7,893,12,0.4151,0.3684,3,0,0,1.50,0.00,0.00,169,1,126,1,85,680000,1417,109403,0.0120,0,0,4036,3,304,1,2018-07-02
17890906,云南,5,326,327,69896,2,1000,2,68896,0,0,34604,10102,309,1112,272,14,431,5,657,6,0.3876,0.4545,6,6,0,3.00,3.00,0.00,132,1,117,0,92,736000,221,7439,0.0226,0,0,24646,1,16,0,2018-07-02
20410375,云南,9,130,130,10110,0,10110,0,0,0,0,69164,1878,1422,529,15,11,173,1,350,10,0.3270,0.0909,0,0,0,0.00,0.00,0.00,66,6,16,1,15,120000,0,0,1.0000,1,0,1000,0,0,1,2018-07-02
4534826,云南,9,592,597,20125,0,20125,0,0,0,0,1258246,2249,621,8850,16,5,4250,3,4130,2,0.4802,0.6000,0,0,0,0.00,0.00,0.00,1949,2,952,1,500,4000000,7661,1091992,0.0000,0,1200,0,5,0,0,2018-07-02
13132964,云南,8,397,397,8828,0,8828,0,0,0,0,1086831,60055,2554,22723,1420,57,7664,27,14548,28,0.3373,0.4909,5,1,0,10.00,2.00,0.00,2201,21,437,5,420,3360000,13060,545885,0.0000,2,68,0,0,20,0,2018-07-02
4403179,云南,8,602,603,25094,0,6199,0,18895,0,0,146130,25142,4572,2083,149,28,778,11,1204,16,0.3735,0.4074,0,0,0,0.00,0.00,0.00,142,3,135,0,91,728000,1297,87001,0.0316,0,0,2400,1,0,0,2018-07-02
6329171,云南,9,537,539,1100,5,1100,5,0,0,0,632480,3085,1106,13500,43,7,6132,1,7341,6,0.4542,0.1429,0,0,0,0.00,0.00,0.00,910,2,305,1,233,1864000,13307,618293,0.0053,0,0,2500,2,0,0,2018-07-02
5774994,云南,6,554,554,1573661,0,67307,0,1506354,0,0,1511743,51038,8922,9782,370,70,5099,36,4037,28,0.5213,0.5625,0,0,0,0.00,0.00,0.00,1458,9,13,0,10,80000,7066,1085333,0.0000,5,0,6600,0,0,0,2018-07-02
21072870,云南,5,17,17,2940,6,2940,6,0,0,0,9850,9850,3521,273,273,86,115,23,140,57,0.4212,0.2875,7,7,1,3.50,3.50,0.50,36,16,32,15,21,168000,35,3255,0.3714,4,0,4975,0,3,0,2018-07-02
20385937,云南,8,133,133,8840,20,8840,20,0,0,1,190413,13272,3504,4704,544,109,1911,40,2140,52,0.4063,0.4348,1,0,0,0.50,0.00,0.00,331,12,119,10,104,832000,11,1132,0.5455,24,0,0,0,128,0,2018-07-02
19614075,云南,9,218,221,25388,0,25388,0,0,0,0,129078,278,0,4741,13,0,2173,0,2342,0,0.4583,0.0000,31,0,0,62.50,0.00,0.00,289,1,223,0,155,1240000,0,0,1.0000,0,0,3000,3,176,1,2018-07-02
11107248,云南,8,441,441,61440,27,0,27,61440,0,0,850990,34509,25079,12398,525,257,5431,120,6816,130,0.4381,0.4800,8,0,0,14.00,0.00,0.00,1099,17,196,0,164,1312000,10302,777022,0.2465,4,0,900,0,175,0,2018-07-02
7915762,云南,8,504,504,0,0,0,0,0,0,0,303274,16623,353,5416,673,15,1809,4,3381,9,0.3340,0.3077,0,0,0,0.00,0.00,0.00,342,4,100,3,75,600000,3268,227730,0.0000,1,0,3711,0,0,1,2018-07-02
7426693,云南,6,513,513,0,0,0,0,0,0,0,1002809,92584,30281,13122,1223,397,6094,186,6978,209,0.4644,0.4709,0,0,0,0.00,0.00,0.00,1343,51,505,10,406,3248000,960,28329,0.0000,15,0,36854,0,0,0,2018-07-02
4475067,云南,9,600,600,2501172,0,12679,0,2488493,0,1,175960,1333,1333,4246,9,9,412,3,3833,5,0.0970,0.3750,0,0,0,0.00,0.00,0.00,758,9,3,0,2,16000,4237,174627,0.0000,112,0,10800,0,0,0,2018-07-02
20743672,云南,8,83,84,24000,0,24000,0,0,0,0,273207,14228,0,1723,90,0,459,0,1235,0,0.2664,0.0000,0,0,0,0.00,0.00,0.00,126,1,0,0,0,0,0,0,1.0000,0,9,0,1,0,1,2018-07-02
19181139,云南,8,255,255,24281,2,4864,2,19417,0,1,647593,17883,6670,6976,201,75,3020,27,3956,48,0.4329,0.3600,0,0,0,0.00,0.00,0.00,1114,17,361,13,353,2824000,802,77659,0.0100,20,0,8006,0,0,0,2018-07-02
6828987,云南,8,528,528,20616,0,20616,0,0,0,0,183050,40701,11754,2065,327,93,695,35,1152,58,0.3366,0.3763,2,0,0,4.00,0.00,0.00,239,14,78,1,57,456000,1540,118096,0.0000,4,370,0,0,443,1,2018-07-02
